Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS18, L1, 5Mn
Exported On:,2022/08/24,11:04
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), NO (ppb), NO2 (ppb), NOx (ppb), PM2.5 (ug/m3), O3 (ppb), THC (ppm), CH4 (ppm), NMHC (ppm), TRS (ppb), CO (ppm), CO2 (ppm), Wind Speed @ 10m (km/h), Wind Direction @ 10m (deg.), Relative Humidity (%), Temp @ 2m (deg. C), PC (mm), GR W/m2, LW % of range, Wind Speed @ 20m (km/h), Wind Direction @ 20m (deg.)
2022-07-26 13:10:00,-0.25,0,0.17,0.17,3.78,29.01,2.01,2.01,0,0.24,0.1,412.8,n/d,n/d,35,21.7,0,547.8,274.4,13.35,348
2022-07-26 13:15:00,-0.13,-0.01,0.23,0.21,3.91,27.97,2.01,2.01,0,0.23,0.11,412.1,n/d,n/d,37,21.71,0,500.5,274.9,11.89,313
2022-07-26 13:20:00,-0.08,0.03,0.17,0.2,4.14,26.99,2.01,2.01,0,0.24,0.09,411.2,n/d,n/d,37,22.51,0,655.7,275.3,11.73,323.4
2022-07-26 13:25:00,-0.34,0.03,0.16,0.19,4.04,27.27,2.01,2.01,0,0.17,0.11,411.3,n/d,n/d,34,23.16,0,942,274.5,17.78,323.6
2022-07-26 13:30:00,-0.03,0.04,0.17,0.21,3.69,28.4,2.01,2.01,0,0.28,0.1,412.2,n/d,n/d,33,22.75,0,407.8,274.5,18.81,319.4
2022-07-26 13:35:00,-0.16,0.02,0.18,0.2,3.68,28.67,2.01,2.01,0,0.18,0.1,412.9,n/d,n/d,34,22.16,0,573.5,274.9,14.38,344.8
2022-07-26 13:40:00,-0.18,0.03,0.21,0.24,3.75,28.26,2.01,2.01,0,0.17,0.1,411.8,n/d,n/d,36,22.61,0,715.6,274,14.7,334.5
2022-07-26 13:45:00,-0.1,0.02,0.21,0.23,3.77,28.05,2.01,2.01,0,0.19,0.11,411.9,n/d,n/d,33,23.08,0,562.2,273.8,17.07,338.8
2022-07-26 13:50:00,-0.27,0.08,0.12,0.2,3.78,28.98,2.01,2.01,0,0.24,0.1,413.1,n/d,n/d,34,22.61,0,351.6,274.3,12.66,336.5
2022-07-26 13:55:00,-0.08,0.06,0.19,0.25,3.88,27.7,2.01,2.01,0,0.22,0.1,411.3,n/d,n/d,35,23.65,0,600.1,273.4,10.03,346.3
2022-07-26 14:00:00,-0.07,0.04,0.22,0.26,3.99,28.02,2.01,2.01,0,0.25,0.11,411,n/d,n/d,33,24.07,0,791,273.2,13.9,319.4
2022-07-26 14:05:00,-0.26,0.04,0.22,0.26,3.98,28.31,2.01,2.01,0,0.21,0.1,412.2,n/d,n/d,31,23.91,0,854,273.5,13.3,324
2022-07-26 14:10:00,-0.21,0.06,0.15,0.21,3.92,28.17,2.01,2.01,0,0.21,0.13,412.3,n/d,n/d,33,23.37,0,333.9,273.8,16.53,340.2
2022-07-26 14:15:00,-0.22,0.06,0.16,0.22,3.99,28.57,2.01,2.01,0,0.24,0.11,412.3,n/d,n/d,35,22.36,0,669.3,275,14.39,356
2022-07-26 14:20:00,-0.17,0.01,0.21,0.22,4.34,28.32,2.01,2.01,0,0.29,0.11,412.2,n/d,n/d,35,22.61,0,647.8,274.3,14.4,340.5
2022-07-26 14:25:00,0.01,0.09,0.13,0.21,4.67,28.17,2.01,-9999,0,0.24,0.11,412.3,n/d,n/d,34,23.06,0,740.5,273.8,12.18,322.7
2022-07-26 14:30:00,-0.37,0.06,0.18,0.23,4.61,27.32,2.01,-9999,0,0.19,0.11,411.2,n/d,n/d,34,23.94,0,618.8,273.7,11.33,314.1
2022-07-26 14:35:00,-0.13,0.04,0.2,0.24,4.28,27.16,2.01,-9999,0,0.2,0.11,411.3,n/d,n/d,35,23.35,0,563.7,274.4,10.49,337.5
2022-07-26 14:40:00,-0.09,0.08,0.15,0.23,4.12,27.46,2.01,2.01,0,0.19,0.12,411.2,n/d,n/d,34,23.07,0,927,273.6,12.8,339.8
2022-07-26 14:45:00,-0.11,0.08,0.2,0.28,4.16,26.89,2.01,2.01,0,0.16,0.11,410.4,n/d,n/d,34,24.22,0,678,273.4,13.28,333.9
2022-07-26 14:50:00,-0.1,0.05,0.17,0.22,4.29,27.31,2.01,2.01,0,0.18,0.11,411.5,n/d,n/d,34,23.78,0,918,273.5,13.78,331.8
2022-07-26 14:55:00,-0.24,0.06,0.22,0.28,4.36,27.46,2.01,2.01,0,0.19,0.12,410.8,n/d,n/d,33,24.5,0,888,272.9,14.46,320.8
2022-07-26 15:00:00,-0.11,0.08,0.17,0.25,4.49,27.98,2.01,2.01,0,0.25,0.11,411.2,n/d,n/d,30,24.69,0,863,273.2,16.78,305.2
2022-07-26 15:05:00,-0.15,0.08,0.19,0.27,4.86,28.15,2.01,2.01,0,0.21,0.11,412,n/d,n/d,32,24.24,0,843,273.5,15.24,298.5
2022-07-26 15:10:00,-0.21,0.07,0.17,0.24,5.32,27.85,2.02,2.02,0,0.24,0.1,411.6,n/d,n/d,32,24.2,0,825,273.2,15.68,307.8
2022-07-26 15:15:00,-0.2,0.07,0.19,0.25,5.31,28.11,2.01,2.01,0,0.23,0.1,411.8,n/d,n/d,31,24.35,0,828,273.2,18.19,309.8
2022-07-26 15:20:00,-0.02,0.07,0.13,0.2,4.8,28.68,2.02,2.02,0,0.21,0.11,412.4,n/d,n/d,32,23.83,0,783.9,273.1,11.74,313.7
2022-07-26 15:25:00,-0.15,0.06,0.18,0.24,4.64,28.33,2.01,2.01,0,0.17,0.11,410.9,n/d,n/d,34,23.97,0,803,272.8,15.64,344.3
2022-07-26 15:30:00,-0.25,0.05,0.23,0.28,4.78,27.95,2.01,2.01,0,0.22,0.12,411.1,n/d,n/d,33,24.73,0,791.8,272.6,10.3,339.8
2022-07-26 15:35:00,-0.15,0.07,0.13,0.2,4.76,27.69,2.01,2.01,0,0.22,0.11,411.8,n/d,n/d,32,24.44,0,426.5,272.4,12.04,326.2
2022-07-26 15:40:00,-0.1,0.08,0.22,0.29,4.52,27.16,2.01,2.01,0,0.22,0.1,412.1,n/d,n/d,35,23.64,0,429.4,274.1,12.04,322.4
2022-07-26 15:45:00,-0.2,0.11,0.13,0.24,4.42,26.95,2.01,2.01,0,0.23,0.1,412,n/d,n/d,34,23.84,0,450.1,273.6,12.18,315.2
2022-07-26 15:50:00,-0.3,0.11,0.23,0.34,4.62,27.56,2.02,2.02,0,0.26,0.1,413.6,n/d,n/d,34,23.07,0,639.8,274.4,11.36,320.6
2022-07-26 15:55:00,-0.22,0.04,0.24,0.28,4.79,27.42,2.02,2.02,0,0.22,0.1,411.9,n/d,n/d,34,23.88,0,726.2,273.4,14.82,337.2
2022-07-26 16:00:00,0.05,0.02,0.22,0.24,4.97,28.41,2.02,2.02,0,0.24,0.1,412.5,n/d,n/d,33,23.69,0,627.6,272.9,12.81,339.3
2022-07-26 16:05:00,-0.06,0.02,0.27,0.3,5.2,28.16,2.02,2.02,0,0.19,0.11,412.6,n/d,n/d,35,23.73,0,512,273,9.69,331.2
2022-07-26 16:10:00,-0.07,0.1,0.23,0.33,5.45,27.05,2.01,2.01,0,0.26,0.1,412.2,n/d,n/d,34,24.09,0,539.1,273.3,12.2,331.4
2022-07-26 16:15:00,-0.12,0.09,0.23,0.32,5.54,27.61,2.01,2.01,0,0.17,0.1,412.3,n/d,n/d,33,23.96,0,631.6,272.9,12.12,333.5
2022-07-26 16:20:00,-0.07,0.12,0.22,0.33,5.35,27.23,2.02,2.02,0,0.27,0.11,412,n/d,n/d,35,23.91,0,643.2,272.7,11.36,316.4
2022-07-26 16:25:00,-0.06,0.08,0.22,0.29,5.09,26.68,2.01,2.01,0,0.24,0.1,411.6,n/d,n/d,34,24.56,0,633,272.6,13.93,310.3
2022-07-26 16:30:00,-0.07,0.1,0.22,0.32,4.98,27.49,2.02,2.02,0,0.25,0.1,412.6,n/d,n/d,33,24.41,0,609.3,272.9,12.39,320.9
2022-07-26 16:35:00,-0.12,0.08,0.23,0.3,4.85,27.24,2.01,2.01,0,0.29,0.1,412.2,n/d,n/d,32,24.48,0,612.3,272.6,10.55,308
2022-07-26 16:40:00,-0.18,0.09,0.2,0.29,4.86,27.81,2.01,2.01,0,0.24,0.1,411.6,n/d,n/d,33,24.59,0,601.8,272.6,8.76,315.9
2022-07-26 16:45:00,0.01,0.15,0.21,0.36,4.87,26.7,2.02,2.02,0,0.23,0.1,411.3,n/d,n/d,33,24.91,0,314.5,272.7,8.81,319.6
2022-07-26 16:50:00,-0.15,0.12,0.14,0.26,4.86,26.84,2.01,2.01,0,0.24,0.1,413.2,n/d,n/d,34,23.65,0,369.4,274.2,13.18,303.2
2022-07-26 16:55:00,-0.27,0.15,0.11,0.26,4.83,27.1,2.01,2.01,0,0.29,0.09,413,n/d,n/d,34,23.78,0,560,273.9,12.51,319.2
2022-07-26 17:00:00,-0.12,0.07,0.24,0.31,4.74,27.95,2.01,2.01,0,0.21,0.1,412.7,n/d,n/d,33,24.17,0,541.8,273.4,9.02,326.2
2022-07-26 17:05:00,-0.07,0.12,0.16,0.28,4.77,27.31,2.01,2.01,0,0.24,0.1,412.3,n/d,n/d,33,24.67,0,535.5,272.8,8.48,302.5
2022-07-26 17:10:00,-0.01,0.09,0.17,0.26,4.78,26.83,2.01,2.01,0,0.18,0.09,412.2,n/d,n/d,33,24.58,0,535.1,272.8,9.95,306.3
2022-07-26 17:15:00,-0.06,0.14,0.18,0.32,4.74,25.77,2.01,2.01,0,0.22,0.11,412,n/d,n/d,34,24.43,0,509.4,272.9,8.91,326.6
2022-07-26 17:20:00,-0.07,0.11,0.23,0.34,4.72,26.46,2.01,2.01,0,0.24,0.11,412.3,n/d,n/d,34,24.45,0,497.6,272.8,13.5,322.2
2022-07-26 17:25:00,-0.03,0.08,0.25,0.33,4.87,26.81,2.01,2.01,0,0.25,0.09,412.3,n/d,n/d,34,24.62,0,483.1,272.7,8.51,318.2
2022-07-26 17:30:00,-0.02,0.13,0.2,0.33,5.24,25.66,2.01,2.01,0,0.22,0.11,413.1,n/d,n/d,36,24.36,0,456.1,272.8,10.18,332.5
2022-07-26 17:35:00,-0.02,0.11,0.21,0.32,5.56,26.05,2.01,2.01,0,0.25,0.12,412.2,n/d,n/d,37,23.84,0,326.3,273,11.28,323.9
2022-07-26 17:40:00,-0.21,0.12,0.2,0.32,5.69,25.36,2.01,2.01,-9999,0.24,0.09,413.7,n/d,n/d,37,23.7,0,250.7,273.6,10.61,326.5
2022-07-26 17:45:00,-0.14,0.11,0.29,0.4,5.61,24.33,2.01,2.01,-9999,0.2,0.11,413.7,n/d,n/d,41,22.91,0,145.2,274.3,8.72,336.1
2022-07-26 17:50:00,-0.1,0.07,0.24,0.32,5.3,25.61,2.01,2.01,-9999,0.26,0.1,412.3,n/d,n/d,40,22.39,0,143.7,275.2,7.85,323.5
2022-07-26 17:55:00,-0.13,0.18,0.27,0.45,5.03,23.32,2.01,2.01,0,0.24,0.12,412.6,n/d,n/d,44,22.71,0,126.5,275.6,6.98,323.2
2022-07-26 18:00:00,0.06,0.23,0.31,0.53,4.89,21.27,2.01,2.01,0,0.25,0.13,410.9,n/d,n/d,49,21.37,0,228.7,276,8.94,321.8
2022-07-26 18:05:00,-0.02,0.27,0.33,0.6,4.83,22.36,2.01,2.01,0,0.18,0.11,410.8,n/d,n/d,45,21.88,0,380.4,274.8,7.82,320.9
2022-07-26 18:10:00,-0.19,0.15,0.24,0.38,4.86,22.27,2.01,2.01,0,0.22,0.12,412.4,n/d,n/d,44,22.58,0,344.1,273.8,5.56,316.4
2022-07-26 18:15:00,-0.17,0.17,0.23,0.4,4.85,21.59,2.01,2.01,0,0.24,0.13,411.5,n/d,n/d,43,22.15,0,269.5,273.5,8.72,328.2
2022-07-26 18:20:00,-0.04,0.12,0.19,0.31,4.86,24.91,2.01,2.01,0,0.2,0.12,412,n/d,n/d,42,23.15,0,110.6,273.4,8.12,319.1
2022-07-26 18:25:00,-0.09,0.13,0.27,0.4,4.95,22.68,2.01,2.01,0,0.29,0.12,412.5,n/d,n/d,43,23.27,0,107.6,273.4,7.41,327.9
2022-07-26 18:30:00,-0.09,0.15,0.19,0.34,5.16,22.57,2.01,2.01,0,0.24,0.13,412.3,n/d,n/d,42,22.55,0,109,273.3,7.23,317.1
2022-07-26 18:35:00,-0.37,0.16,0.22,0.37,5.33,22.1,2.01,2.01,0,0.27,0.12,411.4,n/d,n/d,47,22.65,0,129.7,274.2,5.45,343.4
2022-07-26 18:40:00,0,0.09,0.25,0.33,5.28,22.37,2.01,2.01,0,0.26,0.12,413.8,n/d,n/d,42,22.72,0,140.3,273.9,7.04,314.6
2022-07-26 18:45:00,-0.12,0.13,0.2,0.33,5.21,23.78,2.01,2.01,0,0.24,0.11,411.9,n/d,n/d,42,22.5,0,154.8,273.6,6.51,322.8
2022-07-26 18:50:00,-0.35,0.09,0.19,0.28,5.6,22.84,2.01,2.01,0,0.21,0.11,412,n/d,n/d,46,22.71,0,152.8,273.8,7.08,349.1
2022-07-26 18:55:00,-0.1,0.07,0.28,0.34,6.45,23.5,2.01,2.01,0,0.18,0.12,412.5,n/d,n/d,48,21.98,0,92.9,274.9,5.78,36.16
2022-07-26 19:00:00,-0.11,0.16,0.29,0.45,6.75,22.01,2.01,2.01,0,0.22,0.12,412.3,n/d,n/d,50,21.09,0,68.58,275.3,5.21,67.63
2022-07-26 19:05:00,-0.26,0.11,0.32,0.43,6.58,20.14,2,2,0,0.19,0.12,415.2,n/d,n/d,53,21.25,0,74.26,276,8.69,90.7
2022-07-26 19:10:00,0.03,0.17,0.35,0.52,6.36,17.58,2,2,0,0.25,0.12,419.9,n/d,n/d,58,20.41,0,63.99,276.3,8.6,93.7
2022-07-26 19:15:00,-0.22,0.2,0.39,0.59,5.96,18.16,2.01,2.01,0,0.24,0.13,418,n/d,n/d,57,20.13,0,57.79,276.5,7.23,87.1
2022-07-26 19:20:00,-0.13,0.07,0.31,0.38,5.57,22.25,2.01,2.01,0,0.26,0.13,410.1,n/d,n/d,55,19.81,0,55.2,276.7,7.69,88.6
2022-07-26 19:25:00,-0.2,0.11,0.36,0.48,5.31,21.19,2.01,-9999,0,0.25,0.13,412.7,n/d,n/d,57,19.35,0,67.09,276.7,7.22,85
2022-07-26 19:30:00,-0.02,0.12,0.37,0.49,5.09,20.31,2.01,-9999,0,0.23,0.13,414.6,n/d,n/d,58,19.15,0,76.57,276.7,6.9,89.3
2022-07-26 19:35:00,-0.1,0.13,0.37,0.5,5.03,20.38,2.01,-9999,0,0.21,0.13,412.9,n/d,n/d,59,19.33,0,54.3,276.8,5.96,89
2022-07-26 19:40:00,-0.26,0.1,0.33,0.43,5.04,19.51,2.01,2.01,0,0.19,0.13,414.8,n/d,n/d,62,19,0,34.08,277,4.89,75.74
2022-07-26 19:45:00,-0.14,0.1,0.35,0.44,5.06,19.97,2.01,2.01,0,0.18,0.14,414.7,n/d,n/d,63,18.56,0,26.06,277.3,5.11,87.2
2022-07-26 19:50:00,0,0.06,0.39,0.45,5.11,19.07,2.01,2.01,0,0.16,0.13,419.9,n/d,n/d,63,18.13,0,23.51,277.6,4.6,97.8
2022-07-26 19:55:00,0.07,0.08,0.33,0.41,5.1,19.93,2.01,2.01,0,0.19,0.13,422,n/d,n/d,64,17.51,0,22.34,277.8,5.04,105.6
2022-07-26 20:00:00,-0.06,0.09,0.34,0.43,5.1,21.23,2.01,2.01,0,0.22,0.12,418,n/d,n/d,65,17.19,0,20.39,277.9,4.96,118.4
2022-07-26 20:05:00,-0.13,0.08,0.34,0.42,5.13,21.58,2.01,2.01,0,0.28,0.11,418.4,n/d,n/d,63,17.03,0,20.2,278,5.59,124.9
2022-07-26 20:10:00,-0.04,0.07,0.34,0.41,5.16,21.5,2.01,2.01,0,0.24,0.12,419.5,n/d,n/d,64,16.67,0,19.56,278.1,5.17,124.8
2022-07-26 20:15:00,0.13,0.08,0.32,0.4,5.2,21.6,2.01,2.01,0,0.24,0.12,419.8,n/d,n/d,66,16.49,0,19.67,278.2,4.75,123.7
2022-07-26 20:20:00,0.1,0.07,0.35,0.42,5.28,21.86,2.01,2.01,0,0.21,0.12,420.8,n/d,n/d,65,16.32,0,18.31,278.3,5.26,121.8
2022-07-26 20:25:00,0.03,0.07,0.34,0.41,5.4,22.7,2.01,2.01,0,0.24,0.13,420.5,n/d,n/d,63,16.2,0,13.96,278.3,6.11,128.6
2022-07-26 20:30:00,-0.14,0.06,0.37,0.42,5.52,23.41,2.01,2.01,0,0.23,0.13,417.1,n/d,n/d,63,16.24,0,9.83,278.3,6.18,128.4
2022-07-26 20:35:00,-0.04,0.07,0.34,0.4,5.8,24.4,2.02,2.02,0,0.27,0.12,415.4,n/d,n/d,61,16.45,0,7.03,278.4,6.06,127.5
2022-07-26 20:40:00,-0.15,0.06,0.32,0.38,7.11,25.14,2.02,2.02,0,0.24,0.13,415,n/d,n/d,60,16.26,0,5.27,278.5,6.02,121.7
2022-07-26 20:45:00,-0.04,0.07,0.33,0.4,8.46,25.57,2.02,2.02,0,0.23,0.12,415.5,n/d,n/d,60,16.13,0,3.98,278.6,6.09,116.6
2022-07-26 20:50:00,-0.01,0.07,0.31,0.38,8.58,25.19,2.01,2.01,0,0.23,0.12,416.6,n/d,n/d,61,15.99,0,2.95,278.7,6.19,113.4
2022-07-26 20:55:00,0.04,0.08,0.3,0.38,8.22,25.45,2.02,2.02,0,0.26,0.12,417.7,n/d,n/d,61,15.8,0,2.04,278.8,5.67,112.3
2022-07-26 21:00:00,0.01,0.08,0.34,0.42,7.99,24.42,2.01,2.01,0,0.22,0.12,423.9,n/d,n/d,62,15.55,0,1.45,278.8,5.28,111.3
2022-07-26 21:05:00,-0.07,0.09,0.31,0.4,7.72,25.57,2.01,2.01,0,0.24,0.12,419.2,n/d,n/d,62,15.56,0,0.9,278.8,5.01,112.6
2022-07-26 21:10:00,0.02,0.06,0.31,0.37,7.4,25.57,2.01,2.01,0,0.21,0.12,418.7,n/d,n/d,61,15.5,0,0.85,278.8,4.85,114.6
2022-07-26 21:15:00,-0.15,0.07,0.35,0.42,6.99,25.27,2.01,2.01,0,0.21,0.12,419.3,n/d,n/d,61,15.48,0,0.51,278.9,4.19,126.6
2022-07-26 21:20:00,-0.09,0.08,0.35,0.43,6.72,24.86,2.01,2.01,0,0.26,0.12,422.9,n/d,n/d,63,15.37,0,0.02,278.9,3.73,127.4
2022-07-26 21:25:00,-0.07,0.08,0.29,0.37,6.64,25.54,2.01,-9999,0,0.26,0.12,419.4,n/d,n/d,62,15.3,0,0.08,278.9,4.25,127
2022-07-26 21:30:00,0.04,0.06,0.32,0.38,6.56,25.97,2.02,-9999,0,0.2,0.11,419,n/d,n/d,61,15.3,0,0.02,279,4.89,128.9
2022-07-26 21:35:00,0.08,0.09,0.31,0.4,6.52,27.27,2.02,-9999,0,0.27,0.12,416.3,n/d,n/d,60,15.3,0,0.05,279,5.19,126.6
2022-07-26 21:40:00,0.01,0.09,0.33,0.42,6.48,26.72,2.02,-9999,0,0.23,0.1,416.4,n/d,n/d,60,15.25,0,-0.01,279,5.33,104.1
2022-07-26 21:45:00,-0.01,0.09,0.35,0.44,6.42,26.69,2.02,-9999,0,0.23,0.1,417.6,n/d,n/d,60,15.25,0,0.01,279,6.04,109.3
2022-07-26 21:50:00,0.06,0.09,0.32,0.41,6.27,25.91,2.02,-9999,0,0.22,0.12,417.9,n/d,n/d,61,15.25,0,0.01,279,5.8,124.1
2022-07-26 21:55:00,-0.27,0.1,0.37,0.46,6.24,25.33,2.02,2.02,0,0.23,0.11,421.9,n/d,n/d,62,15.2,0,0,279,5.57,127.2
2022-07-26 22:00:00,0.15,0.07,0.37,0.43,6.24,25.74,2.02,2.02,0,0.22,0.12,420.8,n/d,n/d,62,15.2,0,0.01,279,6.82,127.5
2022-07-26 22:05:00,-0.02,0.1,0.36,0.45,6.07,26.44,2.02,2.02,0,0.28,0.12,417.3,n/d,n/d,61,15.2,0,0,279,6.28,132.6
2022-07-26 22:10:00,0.02,0.08,0.41,0.49,5.95,26.75,2.02,2.02,0,0.27,0.12,417.7,n/d,n/d,61,15.17,0,0,279,6.16,134.1
2022-07-26 22:15:00,-0.04,0.08,0.43,0.51,6.03,26.52,2.02,2.02,0,0.24,0.11,417.2,n/d,n/d,61,15.14,0,0,279,5.83,136.7
2022-07-26 22:20:00,0.04,0.09,0.45,0.55,6.14,26.27,2.02,2.02,0,0.23,0.12,418.5,n/d,n/d,61,15.1,0,0,279,5.82,137.8
2022-07-26 22:25:00,0.24,0.07,0.51,0.57,6.29,25.97,2.02,2.02,0,0.29,0.13,418.9,n/d,n/d,61,15.24,0,0,279,5.62,135.8
2022-07-26 22:30:00,0.12,0.09,0.56,0.66,6.34,26.02,2.03,2.03,0,0.28,0.12,418.8,n/d,n/d,61,15.45,0,0,279,5.95,130.2
2022-07-26 22:35:00,0.23,0.09,0.63,0.72,6.37,26.09,2.03,2.03,0,0.28,0.11,418.7,n/d,n/d,60,15.7,0,0,278.9,6.29,126.8
2022-07-26 22:40:00,0.62,0.09,0.67,0.76,6.51,26.55,2.05,2.05,0,0.29,0.12,418.7,n/d,n/d,59,15.69,0,0,278.9,6.46,119.4
2022-07-26 22:45:00,0.43,0.06,0.74,0.8,6.62,26.68,2.05,2.05,0,0.33,0.13,418.7,n/d,n/d,59,15.77,0,0,278.9,6.02,121.9
2022-07-26 22:50:00,0.46,0.1,0.69,0.78,6.67,26.24,2.06,2.06,0,0.33,0.12,419.1,n/d,n/d,58,16.36,0,0,278.8,6.3,136
2022-07-26 22:55:00,0.55,0.08,0.73,0.81,6.72,26.57,2.06,2.06,0,0.35,0.11,419.1,n/d,n/d,58,16.06,0,0,278.8,6.26,138.2
2022-07-26 23:00:00,0.63,0.06,0.76,0.82,6.87,27.03,2.1,2.1,0,0.39,0.12,418.7,n/d,n/d,57,16,0,0,278.8,5.85,142.2
2022-07-26 23:05:00,0.47,0.08,0.78,0.86,6.97,26.66,2.11,2.11,0,0.4,0.12,418.5,n/d,n/d,57,16,0,0,278.8,5.85,138
2022-07-26 23:10:00,0.62,0.09,0.75,0.83,6.92,27.04,2.09,2.09,0,0.38,-9999,419.3,n/d,n/d,58,16.02,0,0,278.8,6.26,127.7
2022-07-26 23:15:00,0.73,0.07,0.77,0.84,6.77,27.07,2.08,2.08,0,0.34,-9999,418.8,n/d,n/d,57,16.09,0,0,278.8,6.22,121.7
2022-07-26 23:20:00,0.6,0.11,0.68,0.79,6.65,27.32,2.07,2.07,0,0.35,-9999,417.5,n/d,n/d,57,16.1,0,0,278.7,6.09,106.7
2022-07-26 23:25:00,0.45,0.09,0.71,0.8,6.63,25.44,2.08,2.08,0,0.26,0.12,430.2,n/d,n/d,60,15.94,0,-0.05,278.8,6.38,47.98
2022-07-26 23:30:00,0.27,0.09,0.72,0.8,6.58,24.77,2.06,2.06,0,0.28,0.12,437,n/d,n/d,60,15.81,0,-0.03,278.8,8.38,61.02
2022-07-26 23:35:00,0.2,0.12,0.69,0.8,6.58,25.06,2.07,2.07,0,0.32,0.12,431.9,n/d,n/d,62,15.73,0,-0.14,278.8,7.36,53.87
2022-07-26 23:40:00,0.29,0.1,0.69,0.79,6.5,25.65,2.07,2.07,0,0.29,0.11,428.3,n/d,n/d,62,15.6,0,-0.01,278.8,6.28,59.79
2022-07-26 23:45:00,0.24,0.08,0.67,0.75,6.55,24.99,2.06,2.06,0,0.3,0.12,431.9,n/d,n/d,62,15.58,0,-0.02,278.8,7.55,56.12
2022-07-26 23:50:00,0.21,0.08,0.71,0.79,6.64,24.81,2.06,2.06,0,0.27,0.13,437.2,n/d,n/d,63,15.5,0,-0.05,278.8,7.78,53.83
2022-07-26 23:55:00,0.32,0.05,0.72,0.77,6.67,24.87,2.08,2.08,0,0.3,0.13,435.8,n/d,n/d,62,15.58,0,0,278.9,6.77,50.01
2022-07-27 00:00:00,0.09,0.08,0.54,0.62,6.88,26.93,Z/S,Z/S,Z/S,0.3,0.12,424.8,n/d,n/d,60,15.7,0,-0.03,278.8,7.33,54.13
2022-07-27 00:05:00,Z/S,0.07,0.51,0.58,7.02,27.39,Z/S,Z/S,Z/S,0.31,0.12,423,n/d,n/d,58,15.8,0,-0.11,278.8,7.56,58.96
2022-07-27 00:10:00,Z/S,0.02,0.52,0.53,6.85,27.57,Z/S,Z/S,Z/S,0.29,0.12,422,n/d,n/d,58,15.8,0,-0.05,278.7,7.27,64.05
2022-07-27 00:15:00,Z/S,0.06,0.46,0.52,6.76,27.77,Z/S,Z/S,Z/S,0.24,0.12,420.4,n/d,n/d,59,15.77,0,-0.12,278.7,6.31,64.76
2022-07-27 00:20:00,Z/S,0.07,0.44,0.5,6.74,27.55,Z/S,Z/S,Z/S,0.23,0.11,421.3,n/d,n/d,58,15.64,0,0.01,278.6,6.95,76.55
2022-07-27 00:25:00,Z/S,0.05,0.46,0.51,6.63,27.65,Z/S,Z/S,Z/S,0.23,0.13,420.8,n/d,n/d,58,15.6,0,0.01,278.6,7.44,81.1
2022-07-27 00:30:00,Z/S,0.04,0.43,0.47,6.56,28.09,Z/S,Z/S,Z/S,0.29,0.12,419.5,n/d,n/d,57,15.6,0,-0.02,278.6,8.02,80.2
2022-07-27 00:35:00,Z/S,0.1,0.39,0.48,6.68,27.81,Z/S,Z/S,Z/S,0.19,0.12,419.4,n/d,n/d,56,15.58,0,-0.18,278.6,7.51,76.21
2022-07-27 00:40:00,Z/S,0.07,0.41,0.48,6.71,28.03,Z/S,Z/S,Z/S,0.21,0.13,419.9,n/d,n/d,57,15.6,0,-0.01,278.6,7.52,76.79
2022-07-27 00:45:00,Z/S,0.06,0.43,0.49,6.73,27.69,Z/S,Z/S,Z/S,0.18,0.12,420.3,n/d,n/d,56,15.5,0,-0.12,278.6,7.17,72.18
2022-07-27 00:50:00,Z/S,0.05,0.4,0.46,6.86,27.42,Z/S,Z/S,Z/S,0.23,0.12,422.7,n/d,n/d,57,15.5,0,-0.06,278.6,7.98,72.49
2022-07-27 00:55:00,Z/S,0.05,0.42,0.46,7.07,27.23,Z/S,Z/S,Z/S,0.23,0.12,421.7,n/d,n/d,57,15.5,0,-0.01,278.6,7.07,70.45
2022-07-27 01:00:00,Z/S,0.05,0.44,0.49,7.34,26.81,Z/S,Z/S,Z/S,0.27,0.12,424.2,n/d,n/d,57,15.46,0,0,278.6,7.53,61.64
2022-07-27 01:05:00,-0.12,0.03,0.46,0.5,7.48,25.51,2.03,2.03,0,Z/S,0.11,429,n/d,n/d,59,15.5,0,0,278.6,6.43,77.86
2022-07-27 01:10:00,-0.13,0.02,0.43,0.45,7.41,26.3,2.03,-9999,0,Z/S,0.11,425.4,n/d,n/d,59,15.35,0,-0.01,278.6,6.88,86.6
2022-07-27 01:15:00,-0.1,0.09,0.35,0.44,7.34,26.7,2.03,-9999,0,Z/S,0.12,423.4,n/d,n/d,59,15.22,0,-0.01,278.6,6.96,84.2
2022-07-27 01:20:00,-0.08,0.06,0.43,0.49,7.34,26.31,2.04,-9999,0,Z/S,0.12,422.8,n/d,n/d,59,15.2,0,0,278.6,6.67,83.6
2022-07-27 01:25:00,0.04,0.07,0.38,0.45,7.35,26.44,2.04,2.04,0,Z/S,0.11,422.4,n/d,n/d,59,15.15,0,0,278.7,5.82,86.8
2022-07-27 01:30:00,0.02,0.09,0.38,0.46,7.37,26.36,2.03,2.03,0,Z/S,0.12,424.3,n/d,n/d,60,15.02,0,0,278.8,6.16,82.1
2022-07-27 01:35:00,-0.14,0.07,0.43,0.49,7.33,24.74,2.03,2.03,0,Z/S,0.12,429.9,n/d,n/d,63,14.88,0,0,278.8,6.3,84.8
