Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS13, L1, 5Mn
Exported On:,2022/08/24,10:55
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), PM2.5 (ug/m3), CH4 (ppm), NMHC (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-08-01 02:40:00,0.45,0.13,0,2.6,2.42,2.23,Z/S,8.05,2.23,0,10.85,86,2.4,322.7
2022-08-01 02:45:00,0.49,0.14,0,1.92,1.74,2.24,Z/S,7.45,2.24,0,10.89,88,2.61,326.9
2022-08-01 02:50:00,0.51,0.16,0,1.63,1.47,2.24,0.13,7.1,2.24,0,10.83,87,2.3,301.2
2022-08-01 02:55:00,0.4,0.19,0,2.07,1.88,2.27,Z/S,7.15,2.27,0,10.89,87,1.47,180.4
2022-08-01 03:00:00,0.48,0.26,0,3.52,3.31,2.22,2.02,7.47,2.22,0,10.81,86,1.46,189.7
2022-08-01 03:05:00,0.53,0.24,0,3.61,3.46,2.21,1.95,7.82,2.21,0,10.97,87,0.09,301.8
2022-08-01 03:10:00,0.39,0.21,0,3.63,3.48,2.21,1.79,8.1,2.21,0,11.06,86,0.55,238.1
2022-08-01 03:15:00,0.47,0.23,0,3.74,3.59,2.23,2.19,8.14,2.23,0,11.1,86,1.13,242.4
2022-08-01 03:20:00,0.43,0.2,0,2.73,2.65,2.26,1.81,7.85,2.26,0,11.08,87,2.12,276.5
2022-08-01 03:25:00,0.54,0.23,0,2.85,2.75,2.24,1.87,7.76,2.24,0,10.99,87,3.64,251.7
2022-08-01 03:30:00,0.48,0.23,0,2.65,2.57,2.26,1.81,7.66,2.26,0,11,87,3.56,248.7
2022-08-01 03:35:00,0.52,0.19,0,2.41,2.37,2.28,1.59,7.43,2.28,0,11,87,2.65,223.3
2022-08-01 03:40:00,0.59,0.25,0,3.13,3.06,2.28,1.66,7.53,2.28,0,11,87,2.08,238.4
2022-08-01 03:45:00,0.58,0.24,0,3.16,3.05,2.27,1.84,7.68,2.27,0,11.02,87,0.28,277.1
2022-08-01 03:50:00,0.5,0.21,0,2.9,2.79,2.27,1.36,7.53,2.27,0,11.03,87,1.11,236.5
2022-08-01 03:55:00,0.45,0.26,0,3.65,3.49,2.23,1.67,7.57,2.23,0,11.08,87,0.29,314.7
2022-08-01 04:00:00,0.39,0.17,Z/S,Z/S,Z/S,2.24,1.54,7.71,2.24,0,11.13,88,0.03,330.6
2022-08-01 04:05:00,0.44,0.19,Z/S,Z/S,Z/S,2.26,1.77,7.38,2.26,0,11.1,88,0.13,295.5
2022-08-01 04:10:00,0.46,0.12,Z/S,Z/S,Z/S,2.24,1.54,7.15,2.24,0,11.11,89,0.68,248.4
2022-08-01 04:15:00,0.44,0.18,Z/S,Z/S,Z/S,2.26,1.61,7.14,2.26,0,11.2,89,0.91,291.4
2022-08-01 04:20:00,0.42,0.15,13.61,200.7,214.4,2.25,1.5,7.18,2.25,0,11.2,89,0.11,323.4
2022-08-01 04:25:00,0.51,0.2,Z/S,Z/S,Z/S,2.23,1.66,7.44,2.23,0,11.2,88,0.55,245.6
2022-08-01 04:30:00,0.39,0.23,Z/S,Z/S,Z/S,2.24,1.87,7.54,2.24,0,11.17,88,2.17,245.3
2022-08-01 04:35:00,0.47,0.31,Z/S,Z/S,Z/S,2.23,1.88,7.58,2.23,0,11.1,88,2.86,246
2022-08-01 04:40:00,0.53,0.28,Z/S,Z/S,Z/S,2.25,2.21,7.79,2.25,0,11.01,88,0.58,239.7
2022-08-01 04:45:00,0.43,0.27,Z/S,Z/S,Z/S,2.23,2,7.74,2.23,0,10.93,89,1.24,301.5
2022-08-01 04:50:00,0.45,0.3,0,0.14,0,2.23,2.7,7.65,2.23,0,10.96,89,2.41,245.6
2022-08-01 04:55:00,0.64,0.33,Z/S,Z/S,Z/S,2.23,1.98,7.76,2.23,0,11.05,89,2.52,262.4
2022-08-01 05:00:00,0.53,0.24,Z/S,Z/S,Z/S,2.25,1.87,7.59,2.25,0,10.97,88,1.57,250.7
2022-08-01 05:05:00,0.48,0.3,0.2,2.23,2.43,2.24,2.4,7.5,2.25,0,10.93,89,0.72,231.7
2022-08-01 05:10:00,0.45,0.3,0.22,1.94,2.16,2.25,2.21,7.66,2.25,0,10.99,89,0.14,336.2
2022-08-01 05:15:00,0.49,0.32,0.18,1.84,2.02,2.24,2.07,7.74,2.24,0,10.87,89,0.35,293.7
2022-08-01 05:20:00,0.36,0.24,0.23,1.35,1.57,2.24,1.77,7.59,2.24,0,10.88,89,1.08,281.3
2022-08-01 05:25:00,0.5,0.21,0.21,1.13,1.34,2.24,1.92,7.4,2.24,0,10.72,89,2.35,284.4
2022-08-01 05:30:00,0.53,0.28,0.3,1.31,1.61,2.24,2.1,7.42,2.24,0,10.72,90,1,271.8
2022-08-01 05:35:00,0.45,0.19,0.37,1.03,1.4,2.25,1.89,7.35,2.25,0,10.87,91,0,0
2022-08-01 05:40:00,0.49,0.21,0.41,1.15,1.56,2.22,2.27,7.39,2.22,0,11.04,90,0.27,239.6
2022-08-01 05:45:00,0.4,0.27,0.4,0.88,1.28,2.24,1.88,7.5,2.24,0,11.21,89,3.2,262.7
2022-08-01 05:50:00,0.48,0.22,0.37,1.01,1.38,2.25,2.75,7.44,2.25,0,11.52,89,2.21,267.1
2022-08-01 05:55:00,0.49,0.21,0.44,0.95,1.4,2.25,2.62,7.29,2.25,0,12.15,89,1.73,263.8
2022-08-01 06:00:00,0.58,0.28,0.44,1.26,1.7,2.24,3.1,7.23,2.24,0,13.32,85,0.58,274.8
2022-08-01 06:05:00,0.59,0.24,0.49,1.17,1.66,2.23,3.82,7.22,2.23,0,13.93,83,0.78,306.8
2022-08-01 06:10:00,0.53,0.26,0.47,1.23,1.7,2.22,3.57,7.36,2.22,0,14.07,82,1.12,101.4
2022-08-01 06:15:00,0.42,0.2,0.39,0.94,1.33,2.22,3.28,7.45,2.22,0,14.2,82,0.06,317.5
2022-08-01 06:20:00,0.44,0.2,0.35,1.02,1.36,2.21,2.96,7.33,2.21,0,14.22,83,1.34,333.2
2022-08-01 06:25:00,0.61,0.22,0.28,1.37,1.65,2.18,5.1,7.38,2.18,0,14.38,81,1.12,343.1
2022-08-01 06:30:00,0.48,0.25,0.19,1.52,1.71,2.18,6.69,7.46,2.18,0,14.57,79,0.71,337.9
2022-08-01 06:35:00,0.5,0.28,0.14,1.8,1.94,2.17,8.58,7.49,2.17,0,14.78,75,1.26,112.3
2022-08-01 06:40:00,0.52,0.28,0.17,1.59,1.77,2.18,8.17,7.35,2.18,0,15.05,75,0.61,338.8
2022-08-01 06:45:00,0.42,0.32,0.25,1.69,1.94,2.18,9.45,7.07,2.18,0,15.28,73,1.56,22.52
2022-08-01 06:50:00,0.44,0.37,0.17,1.65,1.82,2.19,10.81,6.86,2.19,0,15.55,72,3.44,43.01
2022-08-01 06:55:00,0.54,0.33,0.16,1.45,1.61,2.19,12.7,6.58,2.19,0,15.79,69,1.38,73.52
2022-08-01 07:00:00,0.42,0.35,0.16,1.36,1.51,2.19,13.12,6.34,2.19,0,16.44,65,2.13,106.9
2022-08-01 07:05:00,0.53,0.32,0.08,1.38,1.46,2.14,15.81,6.11,2.14,0,16.72,62,2.69,139.6
2022-08-01 07:10:00,0.48,0.25,0.01,1.34,1.35,2.1,16.84,5.67,2.1,0,16.96,59,4.28,172.6
2022-08-01 07:15:00,0.6,0.23,0.33,2.28,2.61,2.08,16.37,5.45,2.08,0,16.84,59,4.69,172.8
2022-08-01 07:20:00,0.46,0.19,0.34,2.2,2.55,2.08,16.88,5.54,2.08,0,16.8,59,4.88,179.4
2022-08-01 07:25:00,0.51,0.25,0.5,2.39,2.89,2.08,15.46,5.65,2.08,0,16.92,60,3.68,174.4
2022-08-01 07:30:00,0.45,0.26,0.37,2.27,2.65,2.09,15.69,5.7,2.09,0,16.94,61,4.45,185.3
2022-08-01 07:35:00,0.49,0.27,0.34,2.72,3.06,2.09,15.29,5.71,2.09,0,16.78,60,6.54,161.6
2022-08-01 07:40:00,0.49,0.22,0.33,2.98,3.31,2.1,15.24,5.77,2.1,0,16.46,62,5.38,161
2022-08-01 07:45:00,0.62,0.24,0.4,3.11,3.51,2.11,14.29,5.95,2.11,0,16.38,64,4.62,144.2
2022-08-01 07:50:00,0.58,0.24,0.61,3.31,3.92,2.11,13.85,6.1,2.11,0,16.41,63,4.93,155.4
2022-08-01 07:55:00,0.57,0.23,0.84,3.56,4.4,2.11,13.65,6.32,2.11,0,16.56,64,2.95,137.7
2022-08-01 08:00:00,0.48,0.25,1.29,4.63,5.93,2.11,13.1,6.79,2.11,0,16.64,63,4.48,142.5
2022-08-01 08:05:00,0.67,0.25,1,4.55,5.55,2.1,13.45,7.12,2.1,0,16.67,62,4.78,132.8
2022-08-01 08:10:00,0.43,0.28,0.67,3.96,4.63,2.1,14.44,6.91,2.1,0,16.48,62,4.53,124.7
2022-08-01 08:15:00,0.55,0.28,0.44,3.38,3.82,2.1,14.78,6.59,2.1,0,16.45,63,3.17,128.9
2022-08-01 08:20:00,0.67,0.33,0.39,3.41,3.8,2.11,14.39,6.48,2.11,0,16.57,62,2.61,117.1
2022-08-01 08:25:00,0.8,0.34,0.39,3.28,3.67,2.11,13.97,6.37,2.11,0,16.6,64,2.81,68.82
2022-08-01 08:30:00,0.58,0.29,0.25,3.15,3.4,2.1,13.15,6.15,2.1,0,16.53,67,0.44,9.71
2022-08-01 08:35:00,0.72,0.33,0.2,2.76,2.95,2.11,11.63,5.84,2.11,0,16.51,69,0,0
2022-08-01 08:40:00,0.75,0.33,0.25,2.77,3.01,2.11,13.29,5.79,2.11,0,16.67,66,0.01,185.8
2022-08-01 08:45:00,0.81,0.36,0.34,2.81,3.15,2.11,13.31,6.12,2.11,0,16.8,67,0.01,121
2022-08-01 08:50:00,0.88,0.5,0.52,3.22,3.74,2.1,14.43,6.45,2.1,0,16.98,65,0.08,125.8
2022-08-01 08:55:00,0.93,0.49,0.75,3.39,4.14,2.11,15.03,6.48,2.11,0,17.07,63,1.93,63.87
2022-08-01 09:00:00,1.07,0.47,1,3.51,4.51,2.11,15.33,6.32,2.11,0,17.1,63,2.54,311.4
2022-08-01 09:05:00,0.98,0.46,0.88,3.09,3.97,2.11,12.65,6.38,2.11,0,17.21,66,4.27,246.3
2022-08-01 09:10:00,0.9,0.44,0.7,2.87,3.57,2.11,12.9,6.47,2.11,0,17.12,67,4.31,278.4
2022-08-01 09:15:00,0.96,0.45,0.93,3.37,4.3,2.11,12.43,6.49,2.11,0,17.12,68,4.24,319.7
2022-08-01 09:20:00,0.82,0.46,0.95,3.19,4.14,2.11,12.75,6.51,2.11,0,17.2,67,3.91,359.5
2022-08-01 09:25:00,1.03,0.42,1.13,3.41,4.55,2.11,12.95,6.46,2.11,0,17.24,66,2.51,347.2
2022-08-01 09:30:00,1.13,0.49,1.15,3.69,4.84,2.11,13.53,6.52,2.11,0,17.3,65,3.96,5.38
2022-08-01 09:35:00,1.18,0.52,0.99,3.72,4.71,2.11,14.03,6.72,2.11,0,17.37,65,2.73,60.17
2022-08-01 09:40:00,1.17,0.51,1.26,4.99,6.25,2.1,14.84,6.79,2.1,0,17.5,61,5.48,105.5
2022-08-01 09:45:00,0.95,0.58,1.17,5.87,7.04,2.09,15.58,6.97,2.09,0,17.44,59,4.58,123.1
2022-08-01 09:50:00,0.99,0.56,0.93,5.77,6.7,2.09,15.47,7.18,2.09,0,17.4,59,5.55,147.7
2022-08-01 09:55:00,0.91,0.5,0.55,5.36,5.91,2.08,15.35,7.11,2.08,0,17.4,60,4.47,155.4
2022-08-01 10:00:00,0.64,0.42,0.27,4.72,4.98,2.07,15.74,6.9,2.07,0,17.31,60,6.51,142.2
2022-08-01 10:05:00,0.66,0.38,0.01,3.45,3.46,2.04,16.73,6.39,2.04,0,17.11,60,8.06,139.6
2022-08-01 10:10:00,0.64,0.24,0.04,3.44,3.49,2.04,16.75,5.85,2.04,0,17.04,61,6.29,141.3
2022-08-01 10:15:00,0.7,0.27,0.17,3.12,3.29,2.03,16.57,5.42,2.03,0,17,61,6.9,136.3
2022-08-01 10:20:00,0.68,0.21,0.15,2.86,3.01,2.03,16.82,4.99,2.03,0,17.1,60,5.13,142.2
2022-08-01 10:25:00,0.58,0.19,0.15,2.66,2.8,2.02,16.9,4.62,2.02,0,17.24,61,3.97,140.4
2022-08-01 10:30:00,0.62,0.2,0.04,2.53,2.57,2.02,16.31,4.46,2.02,0,17.3,61,3.7,132
2022-08-01 10:35:00,0.62,0.17,0,2.39,2.32,2.03,16.65,4.51,2.03,0,17.24,62,4.07,130.7
2022-08-01 10:40:00,0.5,0.15,0,2.27,2.17,2.02,15.7,4.56,2.02,0,17.17,63,1.6,101.6
2022-08-01 10:45:00,0.75,0.2,0,2.11,2,2.03,16.06,4.49,2.03,0,17.16,64,0.49,100.9
2022-08-01 10:50:00,0.65,0.19,0,2.05,1.95,2.04,15.58,4.37,2.04,0,17.18,64,2.21,145.6
2022-08-01 10:55:00,0.7,0.15,0,2.23,2.17,2.04,15.01,4.4,2.04,0,17.18,64,1.08,118.7
2022-08-01 11:00:00,0.62,0.18,0,2.2,2.13,2.04,14.15,4.47,2.04,0,17.2,66,0.78,114.3
2022-08-01 11:05:00,0.57,0.16,0,1.56,1.53,2.04,8.61,4.48,2.04,0,17.08,73,0,0
2022-08-01 11:10:00,0.63,0.17,0.05,1.49,1.55,2.03,8.26,4.48,2.03,0,16.81,76,0,0
2022-08-01 11:15:00,0.66,0.13,0.01,1.45,1.46,2.04,7.8,4.5,2.04,0,16.84,77,0,0
2022-08-01 11:20:00,0.51,0.21,0.1,1.56,1.66,2.04,8.42,4.47,2.04,0,16.91,75,0.33,115.5
2022-08-01 11:25:00,0.63,0.17,0.26,2.82,3.08,2.04,14.74,4.57,2.04,0,17.11,66,2.58,86.3
2022-08-01 11:30:00,0.71,0.19,0.16,2.51,2.67,2.04,14.7,4.83,2.04,0,17.32,66,0.66,46.88
2022-08-01 11:35:00,0.4,0.18,0.17,2.56,2.73,2.04,14.36,5.01,2.04,0,17.51,67,1.23,162.2
2022-08-01 11:40:00,0.55,0.2,0.26,2.82,3.09,2.04,14.23,5.07,2.04,0,17.67,65,0.29,143.7
2022-08-01 11:45:00,0.63,0.23,0.44,3.01,3.45,2.04,15.52,5.2,2.04,0,17.6,64,3.75,138.4
2022-08-01 11:50:00,0.58,0.22,0.75,2.81,3.56,2.04,15.71,5.43,2.04,0,17.77,64,4.37,133.5
2022-08-01 11:55:00,0.7,0.19,0.92,2.64,3.56,2.03,16.07,5.66,2.03,0,17.94,63,6.46,135.8
2022-08-01 12:00:00,0.53,0.19,0.78,2.4,3.18,2.04,16.5,5.83,2.04,0,18.03,63,6.07,111.8
2022-08-01 12:05:00,0.63,0.19,0.53,2.11,2.64,2.04,17.45,5.78,2.04,0,18.15,62,6.41,109.8
2022-08-01 12:10:00,0.69,0.18,0.5,2.25,2.75,2.05,16.61,5.55,2.05,0,18.15,63,4.39,51.27
2022-08-01 12:15:00,0.59,0.19,0.25,2.03,2.27,2.04,16.98,5.36,2.04,0,18.02,64,7.52,78.02
2022-08-01 12:20:00,0.67,0.17,0.1,1.49,1.59,2.03,18.27,5.18,2.03,0,17.97,63,9.25,125.6
2022-08-01 12:25:00,0.67,0.17,0,1.07,0.98,2.02,18.86,4.96,2.02,0,18.06,63,8.35,108.9
2022-08-01 12:30:00,0.71,0.15,0,0.91,0.83,2.01,19.55,4.66,2.01,0,18.18,63,6.83,101.2
2022-08-01 12:35:00,0.72,0.21,0,0.9,0.75,2.01,19.73,4.32,2.01,0,18.24,62,8.87,106.4
2022-08-01 12:40:00,0.7,0.19,0,0.79,0.61,2.01,19.93,4.21,2.01,0,18.19,62,6.5,72.95
2022-08-01 12:45:00,0.71,0.2,0,0.63,0.38,2.01,19.81,4.18,2.01,0,18.11,63,7.92,30.3
2022-08-01 12:50:00,0.76,0.16,0,0.55,0.32,2.01,19.06,4.08,2.01,0,18.15,64,8.04,40.16
2022-08-01 12:55:00,0.64,0.18,0,0.53,0.24,2.01,19.45,3.97,2.01,0,18.2,64,7.09,40.57
2022-08-01 13:00:00,0.51,0.15,0,0.49,0.24,2.01,19.88,3.94,2.01,0,18.18,64,5.2,54.42
2022-08-01 13:05:00,0.62,0.15,0,0.43,0.16,2,19.39,3.96,2,0,18.22,65,5.64,51.24
2022-08-01 13:10:00,0.8,0.16,0,0.49,0.24,2,19.21,4.02,2,0,18.23,65,8.26,80.2
2022-08-01 13:15:00,0.6,0.14,0,0.42,0.15,2,19.44,3.96,2,0,18.1,64,7.39,89.6
2022-08-01 13:20:00,0.52,0.13,0,0.49,0.21,2,19.13,3.91,2,0,18.21,65,3.7,111.5
2022-08-01 13:25:00,0.6,0.19,0,0.6,0.37,2,18.94,3.88,2,0,18.34,64,5.41,80.9
2022-08-01 13:30:00,0.61,0.17,0,0.57,0.36,2,18.73,3.87,2,0,18.54,64,5.59,60.38
2022-08-01 13:35:00,0.71,0.19,0,0.56,0.39,2,19.08,3.93,2,0,18.96,63,6.12,89.3
2022-08-01 13:40:00,0.73,0.16,0,0.59,0.47,2,19.03,3.99,2,0,19.75,61,5.19,93.5
2022-08-01 13:45:00,0.68,0.15,0,0.56,0.41,2,18.62,3.97,2,0,20.3,60,7.37,27.41
2022-08-01 13:50:00,0.88,0.14,0,0.42,0.21,2,19.64,3.93,2,0,20.71,57,7.31,105.3
2022-08-01 13:55:00,0.78,0.18,0,0.44,0.26,2,20.44,3.99,2,0,20.26,57,7.09,109.1
2022-08-01 14:00:00,0.66,0.15,0,0.36,0.12,2,20.44,4.07,2,0,20.42,56,7.13,148.6
2022-08-01 14:05:00,0.67,0.11,0,0.31,0.03,2,20.8,4.05,2,0,20.53,56,8.55,137.3
2022-08-01 14:10:00,0.64,0.16,0,0.29,0.02,2,19.95,4.02,2,0,20.85,56,4.56,124.2
2022-08-01 14:15:00,0.76,0.17,0,0.29,0,2,20.88,4.1,2,0,20.91,54,7.24,143.3
2022-08-01 14:20:00,0.75,0.17,0,0.28,0,2,20.76,4.3,2,0,20.24,57,6.86,89.1
2022-08-01 14:25:00,0.81,0.12,0,0.38,0.06,2,20.24,4.42,2,0,20.33,57,4.47,140.6
2022-08-01 14:30:00,0.68,0.16,0,0.36,0.08,2,21.72,4.53,2,0,20.91,56,8.38,149.9
2022-08-01 14:35:00,0.81,0.13,0,0.34,0.02,2,22.07,4.79,2,0,21.46,53,6.71,160.2
2022-08-01 14:40:00,0.76,0.15,0,0.33,0.06,2.01,21.5,5.01,2.01,0,21.63,53,4.66,106.1
2022-08-01 14:45:00,0.77,0.12,0,0.27,0,2.01,21.47,5.04,2.01,0,21.48,54,5.95,65.13
2022-08-01 14:50:00,0.83,0.18,0,0.31,0,2.01,22.77,5.02,2.01,0,21.6,53,8.13,152.8
2022-08-01 14:55:00,0.77,0.16,0,0.27,0,2.01,22.11,5.03,2.01,0,21.66,54,6.61,176.3
2022-08-01 15:00:00,0.74,0.14,0,0.29,0,2.01,21.9,5.04,2.01,0,22.06,52,6.57,136.9
2022-08-01 15:05:00,0.82,0.12,0,0.31,0.02,2.01,22.22,5.19,2.01,0,21.74,53,6.29,141.4
2022-08-01 15:10:00,0.91,0.21,0,0.38,0.13,2.01,21.81,5.36,2.01,0,22.34,53,9.07,169.3
2022-08-01 15:15:00,0.78,0.18,0,0.32,0.05,2.01,21.81,5.48,2.01,0,22.53,52,8.84,131.4
2022-08-01 15:20:00,0.88,0.16,0,0.33,0.06,2.01,22.51,5.6,2.01,0,21.92,54,3.47,62.39
2022-08-01 15:25:00,0.87,0.16,0,0.34,0.05,2.01,21.53,5.63,2.01,0,22.45,53,6.95,87.6
2022-08-01 15:30:00,0.71,0.17,0,0.33,0.05,2.01,21.87,5.6,2.01,0,22.07,53,3.44,57.88
2022-08-01 15:35:00,0.81,0.19,0,0.38,0.07,2.01,21.3,5.69,2.01,0,22.35,54,5.81,41.79
2022-08-01 15:40:00,0.94,0.16,0,0.32,0.03,2.01,21.39,5.79,2.01,0,22.56,54,7.77,33.73
2022-08-01 15:45:00,0.82,0.16,0,0.32,0.02,2.01,21.89,5.89,2.01,0,22.44,53,7.89,55.48
2022-08-01 15:50:00,0.88,0.17,0,0.31,0,2.01,21.46,6.02,2.01,0,22.1,55,7.48,40.16
2022-08-01 15:55:00,0.9,0.16,0,0.34,0.04,2.02,21.39,6.14,2.02,0,21.95,56,7.45,28.8
2022-08-01 16:00:00,0.98,0.17,0,0.6,0.42,2.02,21.45,6.28,2.02,0,22.02,55,9.45,19.97
2022-08-01 16:05:00,0.78,0.14,0,0.7,0.49,2.02,21.65,6.49,2.02,0,21.69,55,12.99,12.04
2022-08-01 16:10:00,0.63,0.2,0,0.89,0.74,2.02,21.89,6.92,2.02,0,21.5,56,10.47,35.18
2022-08-01 16:15:00,0.79,0.21,0,0.82,0.64,2.01,21.67,7.26,2.01,0,21.53,56,11.99,36.46
2022-08-01 16:20:00,0.84,0.19,0,1.06,1.01,2.01,21.95,7.65,2.01,0,21.45,56,13.94,36.99
2022-08-01 16:25:00,0.78,0.18,0,1.08,0.99,2.02,22.28,7.91,2.02,0,21.81,56,11.54,27.29
2022-08-01 16:30:00,1.03,0.18,0.06,1.47,1.53,2.02,23.03,7.81,2.02,0,22.18,54,12.43,31.68
2022-08-01 16:35:00,0.96,0.14,0,1.69,1.67,2.02,23.81,7.58,2.02,0,21.49,55,12.46,27.27
2022-08-01 16:40:00,1.11,0.2,0,1.53,1.52,2.02,24.58,7.72,2.02,0,21.16,56,15.33,29.06
2022-08-01 16:45:00,0.95,0.16,0,1.2,1.11,2.01,24.81,7.86,2.01,0,20.95,56,16.73,25.21
2022-08-01 16:50:00,0.96,0.23,0,1.05,0.89,2.02,24.67,7.93,2.02,0,20.84,57,14.77,24.52
2022-08-01 16:55:00,0.99,0.16,0,1.12,1.03,2.02,24.25,7.86,2.02,0,20.98,57,14.52,18.21
2022-08-01 17:00:00,0.89,0.14,0,1.41,1.4,2.02,24.93,8,2.02,0,20.8,57,18.09,18.62
2022-08-01 17:05:00,1.01,0.16,0.16,2.22,2.38,2.02,24.86,9,2.02,0,20.26,57,19.82,21.08
2022-08-01 17:10:00,0.76,0.14,0,1.89,1.88,2.02,24.71,9.83,2.02,0,19.8,59,16.77,22.96
2022-08-01 17:15:00,0.75,0.19,0,1.73,1.7,2.02,24.25,10.05,2.02,0,19.59,60,16.71,17.01
2022-08-01 17:20:00,0.88,0.16,0.06,2.23,2.29,2.02,23.46,10.18,2.02,0,19.4,60,19.94,9.47
2022-08-01 17:25:00,0.74,0.21,0.1,2.51,2.61,2.02,22.53,10.02,2.02,0,19.23,60,18.05,10.99
2022-08-01 17:30:00,0.73,0.18,0,2.3,2.3,2.02,22.14,9.74,2.02,0,19.06,60,19.21,9.56
2022-08-01 17:35:00,0.75,0.21,0.02,2.59,2.61,2.02,21.65,10.08,2.02,0,18.96,61,16,13.91
2022-08-01 17:40:00,0.93,0.18,0,2.36,2.31,2.03,21.26,10.87,2.03,0,18.86,61,13.94,13.46
2022-08-01 17:45:00,0.71,0.2,0,2.33,2.21,2.03,21.13,11.46,2.03,0,18.8,62,13.3,14.99
2022-08-01 17:50:00,0.73,0.18,0,2.44,2.3,2.03,21.76,11.62,2.03,0,18.76,62,15.81,16.14
2022-08-01 17:55:00,0.77,0.19,0,2.71,2.59,2.03,20.83,11.45,2.03,0,18.66,62,16.31,13.39
2022-08-01 18:00:00,0.81,0.19,0,2.79,2.69,2.03,20.64,10.79,2.03,0,18.56,62,14.34,18.98
2022-08-01 18:05:00,0.86,0.18,0,2.92,2.87,2.03,20.28,10.12,2.03,0,18.47,62,17.8,15.76
2022-08-01 18:10:00,0.92,0.22,0,2.92,2.85,2.03,19.96,9.53,2.03,0,18.35,63,16.01,8.65
2022-08-01 18:15:00,0.73,0.21,0,2.88,2.77,2.02,20.4,9.17,2.02,0,18.27,63,17.33,6.94
2022-08-01 18:20:00,0.79,0.19,0,2.51,2.32,2.02,20.11,9.34,2.02,0,18.15,64,14.48,14.54
2022-08-01 18:25:00,0.79,0.18,0,2.3,2.06,2.02,19.92,9.83,2.02,0,18.1,64,16.47,9.5
2022-08-01 18:30:00,0.82,0.17,0,2.07,1.8,2.02,20.68,9.62,2.02,0,18.1,64,16.09,16.6
2022-08-01 18:35:00,0.85,0.23,0,1.83,1.58,2.02,21.07,8.96,2.02,0,18,64,16.41,17.81
2022-08-01 18:40:00,0.75,0.22,0,1.6,1.26,2.02,20.71,8.78,2.02,0,17.92,65,13.74,21.03
2022-08-01 18:45:00,0.66,0.17,0,1.45,1.16,2.02,20.98,8.71,2.02,0,17.87,65,15.48,22.7
2022-08-01 18:50:00,0.74,0.18,0,1.43,1.12,2.02,21.15,8.53,2.02,0,17.8,65,15.28,20.03
2022-08-01 18:55:00,0.69,0.21,0,1.55,1.21,2.02,20.99,8.44,2.02,0,17.72,65,14.25,14.18
2022-08-01 19:00:00,0.76,0.2,0,1.73,1.45,2.02,20.8,8.47,2.02,0,17.63,65,14.83,26.47
2022-08-01 19:05:00,0.76,0.15,0,1.74,1.44,2.02,20.85,8.52,2.02,0,17.6,66,12.84,21
2022-08-01 19:10:00,0.63,0.15,0,1.88,1.54,2.02,20.32,8.44,2.02,0,17.57,66,14.41,18.08
2022-08-01 19:15:00,0.82,0.22,0,2.02,1.7,2.02,20.64,8.24,2.02,0,17.5,66,15.19,8.31
2022-08-01 19:20:00,0.75,0.21,0,2.07,1.75,2.02,20.13,8.39,2.02,0,17.47,66,13,355.4
2022-08-01 19:25:00,0.77,0.19,0,2.16,1.84,2.02,19.64,8.6,2.02,0,17.28,68,13.78,344.5
2022-08-01 19:30:00,0.71,0.19,0,2.26,1.93,2.02,19.19,8.55,2.02,0,16.95,72,8.48,330.9
2022-08-01 19:35:00,0.72,0.24,0,2.51,2.2,2.02,18.34,8.96,2.02,0,16.22,78,10.59,343.6
2022-08-01 19:40:00,0.75,0.22,0,2.92,2.58,2.02,16.44,9.58,2.02,0,15.27,85,10.68,350.1
2022-08-01 19:45:00,0.69,0.21,0,3.18,2.87,2.03,15.13,9.81,2.03,0,14.77,89,8.87,346.7
2022-08-01 19:50:00,0.72,0.22,0,3.28,2.98,2.03,14.35,10.06,2.03,0,14.57,91,9.51,339.7
2022-08-01 19:55:00,0.68,0.26,0,4,3.71,2.05,13.75,10.06,2.05,0,14.5,91,11.33,345
2022-08-01 20:00:00,0.72,0.29,0,5.13,4.86,2.08,13.68,10.02,2.08,0,14.5,91,11.24,356.3
2022-08-01 20:05:00,0.63,0.34,0,5.75,5.47,2.1,13.44,10.57,2.1,0,14.51,90,7.93,3.67
2022-08-01 20:10:00,0.78,0.32,0,6.95,6.66,2.11,12.08,10.89,2.11,0,14.36,92,7.45,1.73
2022-08-01 20:15:00,0.73,0.34,0,7.76,7.5,2.13,10.99,10.95,2.13,0,14.3,92,9.16,9.11
2022-08-01 20:20:00,0.68,0.41,0,7.75,7.45,2.14,11.37,10.87,2.14,0,14.3,93,9.8,14.12
2022-08-01 20:25:00,0.63,0.4,0,7.56,7.25,2.15,11.47,10.86,2.15,0,14.3,94,9.86,13.19
2022-08-01 20:30:00,0.73,0.41,0,7.35,7.01,2.15,11.55,10.83,2.15,0,14.38,94,10.59,16.63
2022-08-01 20:35:00,0.72,0.42,0,8.32,8,2.2,10.36,10.65,2.18,0.026,14.33,95,9.86,12.21
