Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS06, L1, 5Mn
Exported On:,2022/08/24,10:50
Date Range:,2021/8/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NOX (ppb), THC (ppm), O3 (ppb), NH3 (ppb), PM2.5 (ug/m3), NMHC (ppm), CH4 (ppm), Temp @ 2m (deg. C), RH (%), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.)
2022-06-01 05:10:00,0,Z/S,1.08,5.15,6.23,2.05,19.56,3.31,5.94,0,2.05,4.82,61,3.12,192.5
2022-06-01 05:15:00,0,Z/S,2.61,8.19,10.8,2.06,16.92,2.97,5.83,0,2.06,5.21,60,3.91,195.4
2022-06-01 05:20:00,0,Z/S,2.73,8.32,11.05,2.04,20.75,2.76,5.91,0,2.04,5.82,55,4.25,189.9
2022-06-01 05:25:00,0.03,Z/S,2.69,8.76,11.45,2.03,19.18,3.36,6.07,0,2.03,6.38,54,2.52,159.7
2022-06-01 05:30:00,0,Z/S,4.34,10.8,15.13,2.04,17.51,3.84,6.62,0,2.04,7.04,52,2.73,156.2
2022-06-01 05:35:00,0,Z/S,2.71,7.38,10.1,2.02,21.75,4.09,6.53,0,2.02,7.04,51,3.77,175.7
2022-06-01 05:40:00,0,Z/S,1.53,5.57,7.1,2.02,22.68,3.5,5.79,0,2.02,7.17,51,4.64,204.2
2022-06-01 05:45:00,0,Z/S,1.27,4.22,5.49,2.01,23.62,3.33,5.12,0,2.01,7.16,52,5.51,222.5
2022-06-01 05:50:00,0,Z/S,1.2,3.54,4.74,2.01,24.36,3.47,4.66,0,2.01,7.44,53,4.27,227.8
2022-06-01 05:55:00,0,Z/S,1.25,3.66,4.91,2.01,24.17,3.44,4.3,0,2.01,7.85,51,3.41,197.3
2022-06-01 06:00:00,0,Z/S,1.47,4.26,5.73,2.01,23.69,3.47,4.34,0,2.01,8.29,49,3,186.3
2022-06-01 06:05:00,0.12,0.49,1.25,3.61,4.86,2.01,24.58,3.94,4.42,0,2.01,8.39,48,2.71,214.6
2022-06-01 06:10:00,0,0.43,1.14,2.91,4.04,2.01,25.3,3.81,4.26,0,2.01,8.74,48,1.81,205.6
2022-06-01 06:15:00,0,0.43,1.14,2.98,4.12,2,25.98,3.38,4.03,0,2,9.11,47,1.89,193.3
2022-06-01 06:20:00,0.49,0.39,1.31,3.53,4.84,2,27.06,3.13,4.04,0,2,9.38,46,2.19,216.4
2022-06-01 06:25:00,1.13,0.42,0.97,2.67,3.64,1.99,30.1,3,4.22,0,1.99,9.66,42,2.3,276.3
2022-06-01 06:30:00,1.37,0.38,0.92,2.36,3.27,1.99,29.65,3.25,4.3,0,1.99,10.48,41,2.15,38.44
2022-06-01 06:35:00,1,0.38,1.03,2.72,3.75,1.99,27.86,3.2,4.43,0,1.99,10.99,42,1.45,47.08
2022-06-01 06:40:00,1.92,0.44,1.42,3.51,4.93,2,27.69,3.31,4.71,0,2,11.49,41,3.54,323.4
2022-06-01 06:45:00,2.09,0.42,2.99,5.31,8.3,2.01,26.25,3.34,4.98,0,2.01,11.72,40,2.97,52.11
2022-06-01 06:50:00,1.95,0.41,9.4,10.64,20.03,2.01,24,3.28,5.28,0,2.01,12.2,39,2.57,132.5
2022-06-01 06:55:00,1.95,0.48,5.94,7.79,13.72,2.01,24.33,1.2,5.58,0,2.01,11.51,41,2.67,128.2
2022-06-01 07:00:00,2.51,0.42,2.85,5.81,8.66,2.01,26.29,3.5,5.65,0,2.01,11.71,40,2.9,135.7
2022-06-01 07:05:00,2.65,0.45,5.69,7.95,13.64,2.01,24.82,2.56,5.88,0,2.01,12.49,38,3.58,88.7
2022-06-01 07:10:00,3.09,0.45,3.18,6.66,9.84,2.01,26.31,2.73,6.33,0,2.01,12.86,37,2.25,297.5
2022-06-01 07:15:00,2.93,0.43,4.65,7.83,12.49,2.02,24.34,2.84,6.44,0,2.02,13.15,38,4.3,44.83
2022-06-01 07:20:00,2.61,0.45,5.75,8.94,14.69,2.04,21.88,2.43,6.71,0,2.04,12.35,42,4.8,35.42
2022-06-01 07:25:00,3.86,0.42,6.61,9.25,15.87,2.03,23.37,2.83,7.17,0,2.03,12.83,40,3.49,68.19
2022-06-01 07:30:00,3,0.48,8.02,10.21,18.23,2.05,19.66,3.65,7.88,0,2.05,13.47,42,4.17,92.8
2022-06-01 07:35:00,3.22,0.44,8.02,10.38,18.41,2.05,18.84,3.61,9.16,0,2.05,13.67,40,4.27,73.44
2022-06-01 07:40:00,4.11,0.45,6.64,9.89,16.53,2.04,20.86,3.44,9.53,0,2.04,13.85,39,4,61.29
2022-06-01 07:45:00,5.05,0.49,5.15,8.61,13.76,2.03,24.61,2.96,8.29,0,2.03,14.3,37,4.03,12.92
2022-06-01 07:50:00,4.25,0.46,6.28,9.26,15.54,2.03,22.5,2.26,7.66,0,2.03,13.77,37,5.72,60.32
2022-06-01 07:55:00,3.84,0.44,6.79,9.82,16.61,2.03,22.95,1.99,7.84,0,2.03,13.63,38,4.95,41.58
2022-06-01 08:00:00,4.22,0.5,5.6,8.82,14.42,2.03,25.62,2.57,8.02,0,2.03,13.92,37,6.36,37.97
2022-06-01 08:05:00,4.29,0.45,4.43,7.35,11.78,2.02,25.77,3.09,7.39,0,2.02,13.93,37,6.54,39.15
2022-06-01 08:10:00,4.58,0.47,4.85,7.93,12.78,2.03,24.8,2.41,6.8,0,2.03,13.97,38,6.31,30.25
2022-06-01 08:15:00,4.64,0.51,5.37,8.55,13.92,2.04,24.05,2.22,7.03,0,2.04,14.63,37,4.98,46.06
2022-06-01 08:20:00,5.37,0.5,6.27,9.41,15.68,2.04,24.14,2.26,7.28,0,2.04,14.69,37,8.82,28.07
2022-06-01 08:25:00,11.38,0.49,6.63,10.31,16.94,2.02,25.13,2.29,7.07,0,2.02,14.53,35,8.71,38.15
2022-06-01 08:30:00,10.35,0.48,6.19,9.78,15.98,2.02,25.42,3.05,6.72,0,2.02,14.6,35,8.2,27.93
2022-06-01 08:35:00,10.63,0.45,4.82,8.21,13.03,2,29.05,3.19,6.29,0,2,14.76,32,8.97,27.34
2022-06-01 08:40:00,11.39,0.45,5.12,8.85,13.97,2,28.11,3.09,5.92,0,2,15.02,32,7.19,21.72
2022-06-01 08:45:00,12.45,0.45,6.03,9.66,15.7,2,27.09,3.08,5.69,0,2,15.32,33,6.6,16.97
2022-06-01 08:50:00,12.64,0.51,5.74,9.5,15.25,2,27.85,2.35,5.3,0,2,15.75,32,7.95,338.7
2022-06-01 08:55:00,5.9,0.45,4.7,4.95,9.65,1.96,32.92,3.24,4.78,0,1.96,15.61,29,8.04,295.4
2022-06-01 09:00:00,4.93,0.4,2.03,3.4,5.44,1.96,35.07,3.72,4.14,0,1.96,15.63,30,8.5,336.3
2022-06-01 09:05:00,5.28,0.42,1.33,2.79,4.12,1.95,35.75,3.09,3.78,0,1.95,15.77,29,10.65,358.2
2022-06-01 09:10:00,5.58,0.45,1.36,2.48,3.85,1.95,36.36,3.24,3.92,0,1.95,15.84,29,12.68,7.27
2022-06-01 09:15:00,8.59,0.39,1.41,2.88,4.3,1.95,36.68,2.83,4.68,0,1.95,15.94,29,14.41,321.6
2022-06-01 09:20:00,9.52,0.39,1.36,2.75,4.11,1.95,37.27,2.35,6.42,0,1.95,15.84,28,14.16,326
2022-06-01 09:25:00,9.04,0.41,1.25,2.68,3.93,1.95,36.65,2.35,7.53,0,1.95,15.9,29,15.73,9.44
2022-06-01 09:30:00,10.88,0.4,1.43,3.03,4.45,1.95,37.37,2.86,7.48,0,1.95,15.7,29,16.01,4.84
2022-06-01 09:35:00,9.98,0.41,1.4,2.95,4.35,1.95,37.45,2.58,7.19,0,1.95,16.13,28,16.88,354.1
2022-06-01 09:40:00,7.96,0.4,0.98,2,2.98,1.95,37.49,2.09,6.87,0,1.95,16.06,28,16.95,11.83
2022-06-01 09:45:00,10.05,0.39,1.21,2.53,3.74,1.94,37.11,2.14,6.33,0,1.94,16.03,29,17.01,349.8
2022-06-01 09:50:00,10.76,0.44,1.21,2.6,3.81,1.95,37.67,2.53,6.44,0,1.95,16.28,29,19.07,350.7
2022-06-01 09:55:00,8.46,0.33,1.11,2.14,3.25,1.94,38.07,2.8,6.6,0,1.94,16.34,29,17.23,337
2022-06-01 10:00:00,7.39,0.32,1.04,2.16,3.2,1.95,37.86,2.59,5.94,0,1.95,16.33,28,17.13,347.6
2022-06-01 10:05:00,7.67,0.41,1.28,2.56,3.84,1.95,37.8,2.48,5.33,0,1.95,16.39,28,14.87,3.8
2022-06-01 10:10:00,8.03,0.37,1.53,2.58,4.1,1.95,37.96,2.27,5.34,0,1.95,16.33,28,18.82,353.5
2022-06-01 10:15:00,7.96,0.44,1.31,2.94,4.25,1.95,38.04,1.97,5.73,0,1.95,16.73,28,18.68,336.2
2022-06-01 10:20:00,6.53,0.36,1.36,2.58,3.94,1.95,38.76,1.85,6.21,0,1.95,16.64,28,21.95,322.9
2022-06-01 10:25:00,6.51,0.34,1.2,2.51,3.71,1.95,38.38,1.92,6.63,0,1.95,16.68,28,16.6,342.5
2022-06-01 10:30:00,6.76,0.41,1.31,2.86,4.17,1.96,37.71,2.45,7.01,0,1.96,16.83,28,20,347.4
2022-06-01 10:35:00,7.51,0.41,1.61,3.33,4.94,1.97,38.42,2.47,7.18,0,1.97,16.73,28,20.53,4.69
2022-06-01 10:40:00,7.27,0.37,1.79,3.73,5.52,1.97,37.85,2.14,7.5,0,1.97,17.05,28,18.1,356.2
2022-06-01 10:45:00,5.71,0.41,1.49,3.51,5,1.98,38.35,2.53,7.72,0,1.98,16.95,28,19.64,347.2
2022-06-01 10:50:00,2.78,0.39,1,2.4,3.39,1.98,38.97,2.74,7.26,0,1.98,17.02,28,21.87,344.4
2022-06-01 10:55:00,3.72,0.34,1.26,2.93,4.18,1.98,39.07,2.41,6.51,0,1.98,16.82,28,19.8,343.1
2022-06-01 11:00:00,5.4,0.34,1.6,3.59,5.19,1.99,37.83,2.58,6.6,0,1.99,17.11,29,15.27,330.7
2022-06-01 11:05:00,4.11,0.37,1.09,2.54,3.63,1.97,39.21,3.36,6.83,0,1.97,17.49,28,20.5,333.6
2022-06-01 11:10:00,4.43,0.38,1.15,2.55,3.71,1.97,39.28,3.08,6.64,0,1.97,17.53,28,17.27,336.8
2022-06-01 11:15:00,5.56,0.39,1.18,2.61,3.79,1.97,39.46,2.15,6.45,0,1.97,17.28,29,21.65,322.8
2022-06-01 11:20:00,6.49,0.39,1.33,2.95,4.28,1.98,39.11,1.93,7.31,0,1.98,17.72,29,16.02,320.7
2022-06-01 11:25:00,5.18,0.37,1.08,2.52,3.6,1.98,39.18,2.24,12.71,0,1.98,17.97,28,20.37,342.5
2022-06-01 11:30:00,2.37,0.36,0.64,1.61,2.25,1.97,39.72,2.12,11.75,0,1.97,18.32,27,23.09,358.9
2022-06-01 11:35:00,1.95,0.41,0.53,1.18,1.71,1.97,40.49,1.98,6.8,0,1.97,17.85,28,24.69,341.5
2022-06-01 11:40:00,1.69,0.34,0.51,1.2,1.7,1.97,40.29,2.65,5.65,0,1.97,18.03,28,26.76,339.8
2022-06-01 11:45:00,0.36,0.34,0.36,0.98,1.34,1.98,40.58,2.62,5.23,0,1.98,18.3,28,22.48,344.9
2022-06-01 11:50:00,1.17,0.34,0.49,1.18,1.66,1.98,40.47,2.52,4.75,0,1.98,18.22,28,21.1,343.1
2022-06-01 11:55:00,3.61,0.35,0.67,1.75,2.42,1.97,39.18,3.06,5.46,0,1.97,18.43,28,26.23,340.2
2022-06-01 12:00:00,3.22,0.39,0.8,1.83,2.63,1.98,40.52,2.96,6.19,0,1.98,18.29,28,23.19,349.1
2022-06-01 12:05:00,2.24,0.39,0.58,1.4,1.98,1.98,40.8,2.78,6.18,0,1.98,18.46,27,25.87,347
2022-06-01 12:10:00,2.79,0.34,0.55,1.38,1.92,1.98,40.9,2.66,5.64,0,1.98,18.62,27,24.33,352.2
2022-06-01 12:15:00,2.22,0.36,0.61,1.54,2.15,1.98,41.01,2.02,5.42,0,1.98,18.5,27,26.34,5.02
2022-06-01 12:20:00,1.55,0.4,0.55,1.22,1.77,1.97,41.62,2.16,5.36,0,1.97,18.82,26,22.21,348.9
2022-06-01 12:25:00,1.01,0.41,0.38,1.04,1.43,1.98,41.59,2.2,5.35,0,1.98,18.72,26,28.8,333.6
2022-06-01 12:30:00,0.72,0.4,0.41,1,1.41,1.98,41.31,2.35,5.65,0,1.98,18.28,27,18.72,333.2
2022-06-01 12:35:00,1.58,0.4,0.51,1.26,1.76,1.97,41.34,2.48,6.41,0,1.97,19.04,27,25.9,315.3
2022-06-01 12:40:00,2.9,0.4,0.81,1.92,2.73,1.97,40.86,2.38,6.89,0,1.97,19,27,20.83,344
2022-06-01 12:45:00,0.78,0.41,0.65,1.76,2.41,1.98,41.21,2.52,6.76,0,1.98,18.87,27,20.05,348.5
2022-06-01 12:50:00,0.29,0.35,0.5,1.3,1.8,1.98,41.42,2.91,6.09,0,1.98,18.98,25,28.59,11.76
2022-06-01 12:55:00,0.39,0.38,0.41,1.16,1.58,1.98,41.55,2.92,5.81,0,1.98,18.77,26,22.81,357.1
2022-06-01 13:00:00,0.51,0.37,0.49,1.18,1.66,1.97,41.39,2.98,5.48,0,1.97,19.31,26,21.62,359.2
2022-06-01 13:05:00,1.43,0.39,0.45,1.29,1.75,1.97,41.77,2.95,5.43,0,1.97,19.04,26,23.25,347.1
2022-06-01 13:10:00,0.52,0.33,0.4,1,1.4,1.98,41.97,2.93,5.82,0,1.98,19.19,26,19.42,323.1
2022-06-01 13:15:00,0.65,0.4,0.46,1.16,1.62,1.98,42.04,3.39,6.2,0,1.98,18.96,26,14.74,352.9
2022-06-01 13:20:00,0.89,0.36,0.48,1.11,1.59,1.97,41.74,2.62,6.16,0,1.97,19.2,25,24.69,348.3
2022-06-01 13:25:00,0.5,0.38,0.41,0.83,1.24,1.97,42.06,1.96,6.18,0,1.97,19.38,27,20.35,328.9
2022-06-01 13:30:00,0.94,0.37,0.59,1.17,1.76,1.96,41.62,2.35,6.21,0,1.96,19.29,26,22.68,6.92
2022-06-01 13:35:00,0.44,0.41,0.49,0.85,1.33,1.96,41.3,2.7,5.95,0,1.96,19.55,25,19.03,350.7
2022-06-01 13:40:00,0.67,0.38,0.46,1.05,1.51,1.97,40.81,2.73,5.61,0,1.97,19.42,25,25.33,0.67
2022-06-01 13:45:00,1.37,0.39,0.54,1.32,1.86,1.97,40.83,2.63,5.62,0,1.97,19.46,25,22.66,7.44
2022-06-01 13:50:00,2.56,0.43,0.63,1.51,2.14,1.97,40.56,1.9,6.18,0,1.97,19.35,26,19.04,332.4
2022-06-01 13:55:00,3.66,0.43,0.97,2.39,3.36,1.97,40.15,2.3,6.25,0,1.97,19.69,25,18.88,12.56
2022-06-01 14:00:00,0.33,0.37,0.41,0.98,1.39,1.97,41.41,2.87,5.91,0,1.97,19.39,25,24.6,359.4
2022-06-01 14:05:00,0.05,0.36,0.32,0.86,1.18,1.97,41.28,2.02,5.96,0,1.97,19.43,25,21.38,338.1
2022-06-01 14:10:00,0.5,0.38,0.54,1.05,1.59,1.97,40.92,2.06,6.55,0,1.97,19.62,25,26.41,347.1
2022-06-01 14:15:00,1.62,0.35,0.54,1.38,1.92,1.97,40.72,2.22,6.4,0,1.97,19.56,25,27.79,8.19
2022-06-01 14:20:00,2.21,0.4,0.71,1.65,2.36,1.97,40.98,2.12,5.89,0,1.97,19.28,25,24.34,16.46
2022-06-01 14:25:00,1.41,0.43,0.78,1.89,2.67,1.97,40.44,2.68,5.75,0,1.97,19.97,25,25.85,351.2
2022-06-01 14:30:00,1.5,0.35,0.53,1.31,1.84,1.97,40.85,3,5.75,0,1.97,19.74,24,26.86,355.8
2022-06-01 14:35:00,1.69,0.39,0.38,1.08,1.47,1.96,41.06,2.26,5.59,0,1.96,19.92,24,20.33,330
2022-06-01 14:40:00,1,0.39,0.54,0.85,1.39,1.97,41.78,2.08,5.43,0,1.97,19.92,24,20.47,354.5
2022-06-01 14:45:00,0.8,0.35,0.49,1.2,1.69,1.97,41.47,2.99,5.48,0,1.97,19.97,23,25.27,7.04
2022-06-01 14:50:00,1.77,0.42,0.5,1.37,1.87,1.97,41.68,2.81,5.51,0,1.97,19.68,23,28.94,359
2022-06-01 14:55:00,3.1,0.39,0.69,1.75,2.44,1.97,40.84,2.47,5.63,0,1.97,19.89,24,23.95,341.6
2022-06-01 15:00:00,2.1,0.36,0.55,1.46,2,1.97,41.29,2.42,6.03,0,1.97,19.88,24,21,347.6
2022-06-01 15:05:00,2.33,0.43,0.82,2,2.82,1.97,41.2,2.45,6.11,0,1.97,20.02,23,25.43,1.89
2022-06-01 15:10:00,0.64,0.38,0.41,1.12,1.53,1.97,42.2,2.69,6.14,0,1.97,19.9,22,25.05,5.38
2022-06-01 15:15:00,0.33,0.39,0.38,1.04,1.42,1.97,42.08,2.47,6.03,0,1.97,19.91,22,22.13,1.65
2022-06-01 15:20:00,1.4,0.39,0.55,1.33,1.87,1.97,41.72,2.38,5.48,0,1.97,19.97,22,22.63,4.08
2022-06-01 15:25:00,2.27,0.38,0.42,1.15,1.57,1.97,42.07,2.33,5.46,0,1.97,19.93,22,21.77,331.8
2022-06-01 15:30:00,3.69,0.44,0.7,1.74,2.44,1.97,41.85,2.22,5.39,0,1.97,19.88,22,22.27,356
2022-06-01 15:35:00,3.49,0.41,0.73,1.64,2.37,1.96,41.34,2.11,5.25,0,1.96,19.81,22,25.42,12.08
2022-06-01 15:40:00,1.96,0.38,0.58,1.36,1.93,1.96,41.73,2.37,5.29,0,1.96,19.66,22,20.38,359.9
2022-06-01 15:45:00,1.86,0.34,0.52,1.32,1.83,1.96,41.59,2.44,5.47,0,1.96,19.91,22,24.43,13.82
2022-06-01 15:50:00,2.05,0.36,0.59,1.35,1.93,1.96,41.45,2.25,5.47,0,1.96,20,22,25.91,8.21
2022-06-01 15:55:00,1.48,0.38,0.52,1.31,1.83,1.96,41.58,2.21,5.47,0,1.96,19.86,22,20.49,10.14
2022-06-01 16:00:00,0.93,0.39,0.91,1.19,2.11,1.96,40.88,2.16,5.51,0,1.96,20.2,22,24.18,0.68
2022-06-01 16:05:00,0.51,0.36,0.58,1.03,1.61,1.96,41.65,2.02,5.45,0,1.96,20.19,21,21.95,6.42
2022-06-01 16:10:00,1.09,0.34,0.48,1.31,1.79,1.96,41.63,2.11,5.41,0,1.96,19.94,21,23.04,13.54
2022-06-01 16:15:00,2.81,0.37,0.58,1.73,2.31,1.96,41.78,2.53,5.41,0,1.96,19.91,21,26.33,11.14
2022-06-01 16:20:00,1.91,0.37,0.45,1.3,1.75,1.96,41.34,2.65,5.48,0,1.96,20.08,21,20.99,15.09
2022-06-01 16:25:00,1.6,0.38,0.48,1.16,1.64,1.96,41.45,2.2,5.44,0,1.96,19.86,21,26.72,13.35
2022-06-01 16:30:00,2.35,0.37,0.72,1.42,2.14,1.96,40.35,2.02,5.36,0,1.96,19.92,22,21.38,9.8
2022-06-01 16:35:00,1.47,0.37,0.67,1.5,2.16,1.96,41.01,2.1,5.34,0,1.96,20.04,22,24.18,9.1
2022-06-01 16:40:00,1.5,0.39,0.88,1.66,2.54,1.96,40.37,2.07,5.32,0,1.96,19.94,22,22.53,6.9
2022-06-01 16:45:00,1.03,0.31,0.77,1.75,2.52,1.96,40.16,1.97,5.34,0,1.96,20.02,22,22.06,13.58
2022-06-01 16:50:00,1.51,0.39,0.57,1.45,2.01,1.96,39.8,2.28,5.49,0,1.96,20.05,23,21.65,11.29
2022-06-01 16:55:00,3.08,0.38,0.66,2,2.65,1.96,39.87,1.89,5.86,0,1.96,19.89,22,22.28,20.62
2022-06-01 17:00:00,1.02,0.37,0.47,1.15,1.61,1.96,40.74,1.51,5.84,0,1.96,19.79,22,21.23,22.15
2022-06-01 17:05:00,1.99,0.4,0.6,1.34,1.93,1.96,40.07,1.73,5.58,0,1.96,20,22,21.36,19.06
2022-06-01 17:10:00,0.94,0.33,0.42,1.04,1.46,1.96,40.03,1.73,5.4,0,1.96,19.89,22,21.96,16.77
2022-06-01 17:15:00,1.51,0.43,0.57,1.18,1.75,1.96,39.91,2.16,5.31,0,1.96,19.87,22,21.97,21.89
2022-06-01 17:20:00,1.04,0.38,1.03,1.45,2.48,1.96,39.93,2.6,5.24,0,1.96,19.95,22,22.47,3.47
2022-06-01 17:25:00,0.58,0.33,1.62,2.9,4.52,1.95,39.99,2.84,5.03,0,1.95,19.96,22,18.5,6.38
2022-06-01 17:30:00,0.6,0.35,0.5,1.4,1.9,1.96,39.63,2.41,5.04,0,1.96,19.86,23,19.34,17.51
2022-06-01 17:35:00,0.23,0.36,0.33,1,1.33,1.96,39.04,1.73,5.49,0,1.96,19.9,23,19.04,19.66
2022-06-01 17:40:00,0.17,0.35,1.27,1.32,2.59,1.96,39.68,2.27,5.98,0,1.96,19.95,23,16.36,15.48
2022-06-01 17:45:00,1,0.35,1.78,1.78,3.56,1.96,38.18,3.37,6.35,0,1.96,19.93,24,20.48,5.93
2022-06-01 17:50:00,0.29,0.39,3.1,0.16,3.26,1.96,37.75,3.21,6.24,0,1.96,19.84,24,18.37,17.75
2022-06-01 17:55:00,0.02,0.33,2.35,1.42,3.77,1.96,37.78,3.78,5.83,0,1.96,19.85,24,20.96,15.25
2022-06-01 18:00:00,0.72,0.37,0.48,1.22,1.69,1.97,38.38,3.43,5.74,0,1.97,19.88,24,19.82,15.74
2022-06-01 18:05:00,0,0.32,0.5,0.99,1.49,1.97,38.96,1.68,5.64,0,1.97,19.7,24,17.71,15.88
2022-06-01 18:10:00,0,0.32,0.31,0.81,1.12,1.96,38.97,1.79,5.35,0,1.96,19.77,24,15.66,0.73
2022-06-01 18:15:00,1.39,0.39,0.29,1.28,1.57,1.96,38.26,2.53,4.87,0,1.96,20.05,24,16.11,348.6
2022-06-01 18:20:00,0.81,0.36,0.51,1.48,1.99,1.96,38.44,1.87,4.68,0,1.96,20.04,23,18.11,12.55
2022-06-01 18:25:00,0.26,0.39,0.54,1.4,1.93,1.96,37.98,1.76,5.23,0,1.96,19.81,24,17.75,10.35
2022-06-01 18:30:00,0.06,0.38,0.39,1.1,1.49,1.96,37.92,2.43,5.57,0,1.96,19.75,24,18.67,9.44
2022-06-01 18:35:00,0.68,0.35,0.72,2.23,2.96,1.96,37.29,2.23,5.25,0,1.96,19.79,24,15.98,2.04
2022-06-01 18:40:00,0.28,0.38,0.38,1.58,1.96,1.96,38.16,2.24,4.82,0,1.96,19.82,24,17.72,6.41
2022-06-01 18:45:00,0.39,0.32,0.22,0.85,1.07,1.96,38.45,2.34,4.43,0,1.96,19.66,24,18.15,8.39
2022-06-01 18:50:00,0,0.39,0.27,0.76,1.03,1.96,39.65,2.37,4.09,0,1.96,19.67,22,17.28,7.95
2022-06-01 18:55:00,0.02,0.39,0.34,1.14,1.47,1.96,39.32,1.88,3.98,0,1.96,19.62,23,17.33,3.15
2022-06-01 19:00:00,0,0.34,0.37,1.55,1.91,1.96,38.74,1.53,4.18,0,1.96,19.59,23,16.5,14.49
2022-06-01 19:05:00,0.1,0.4,0.57,2.09,2.66,1.96,37.83,2.09,4.51,0,1.96,19.59,24,13.49,354.3
2022-06-01 19:10:00,0.18,0.35,0.44,1.83,2.27,1.96,38.51,2.35,4.75,0,1.96,19.6,24,13.47,358.4
2022-06-01 19:15:00,0,0.4,0.35,1.43,1.78,1.97,38.28,2.21,4.89,0,1.97,19.49,24,17.14,359.2
2022-06-01 19:20:00,0,0.36,0.53,1.41,1.94,1.96,38.41,2.04,4.98,0,1.96,19.32,24,15.73,3.47
2022-06-01 19:25:00,0,0.36,0.6,2.23,2.83,1.96,37.09,2.46,5.11,0,1.96,19.37,25,11.93,353.2
2022-06-01 19:30:00,0,0.36,0.22,1.01,1.23,1.96,37.81,2.66,5.15,0,1.96,19.25,25,15.77,6.93
2022-06-01 19:35:00,0,0.37,0.3,1.11,1.4,1.96,37.78,2.3,4.95,0,1.96,19.1,25,17.1,3.15
2022-06-01 19:40:00,0,0.35,0.47,1.41,1.89,1.96,37.64,2.14,4.71,0,1.96,18.93,26,15.37,358.5
2022-06-01 19:45:00,0,0.35,0.64,2.62,3.25,1.97,36.49,2.13,4.7,0,1.97,18.85,26,15.75,4.61
2022-06-01 19:50:00,0,0.36,0.37,2.04,2.41,1.97,36.86,1.93,5.08,0,1.97,18.79,26,17.5,2.04
2022-06-01 19:55:00,0,0.36,0.24,1.56,1.8,1.97,36.14,1.9,5.14,0,1.97,18.65,27,14.42,357.5
2022-06-01 20:00:00,0,0.34,0.31,1.7,2.02,1.97,36.19,2.35,5.15,0,1.97,18.53,27,13.69,4.46
2022-06-01 20:05:00,0,0.33,0.77,2.86,3.62,1.97,34.29,2.57,5.19,0,1.97,18.45,28,11.41,3.24
2022-06-01 20:10:00,0,0.38,0.84,2.38,3.22,1.97,34.81,2.1,5.13,0,1.97,18.3,28,10.13,357.2
2022-06-01 20:15:00,0,0.42,0.25,2.26,2.5,1.97,34.57,1.93,5.08,0,1.97,18.12,29,9.26,354.7
2022-06-01 20:20:00,0,0.37,0.15,2.32,2.47,1.97,34.75,2.26,5.02,0,1.97,17.97,29,7.36,346.7
2022-06-01 20:25:00,0,0.36,0.19,1.83,2.02,1.97,34.88,2.56,4.85,0,1.97,17.79,29,10.55,0.04
2022-06-01 20:30:00,0,0.37,0.25,1.43,1.68,1.97,35.69,2.05,4.71,0,1.97,17.65,29,14.06,359.4
2022-06-01 20:35:00,0,0.37,0.38,2.12,2.5,1.97,35.23,1.87,4.44,0,1.97,17.65,29,12.59,4.33
2022-06-01 20:40:00,0,0.41,0.33,2.38,2.7,1.97,35.06,2.38,4.25,0,1.97,17.5,29,12.72,11
2022-06-01 20:45:00,0,0.4,0.31,2.55,2.85,1.97,35.78,2.21,5.21,0,1.97,17.49,28,13.6,14.64
2022-06-01 20:50:00,0,0.36,0.12,1.94,2.06,1.96,35.18,1.68,6.37,0,1.96,17.42,28,13.42,10.16
2022-06-01 20:55:00,0,0.34,0.29,1.68,1.97,1.97,35.37,1.78,6.02,0,1.97,17.13,29,14.33,1.27
2022-06-01 21:00:00,0,0.38,0.02,0.75,0.77,1.97,36.75,1.48,4.65,0,1.97,16.88,30,11.26,354.4
2022-06-01 21:05:00,0,0.35,0.09,1.46,1.56,1.96,34.88,1.67,4.12,0,1.96,16.41,31,9.6,346.3
2022-06-01 21:10:00,0.21,0.36,0.04,1.5,1.53,1.97,35,2.11,4.1,0,1.97,16.29,31,10.41,347.2
2022-06-01 21:15:00,0.96,0.39,0.06,1.98,2.04,1.97,35.14,1.89,4.11,0,1.97,15.99,32,10.26,347.7
2022-06-01 21:20:00,1.8,0.41,0.04,2.32,2.36,1.97,34.19,1.73,4.26,0,1.97,15.81,32,9.52,340.1
2022-06-01 21:25:00,2.32,0.51,0.04,2.3,2.34,1.99,35.01,1.82,4.69,0,1.99,15.66,32,8.92,341.6
2022-06-01 21:30:00,2.9,0.62,0,2.07,2.07,1.99,34.66,2.23,5.28,0,1.99,15.4,33,8.93,342.1
2022-06-01 21:35:00,2.72,0.68,0.01,1.94,1.95,2.01,34.52,2.33,5.75,0,2.01,15.26,33,9.16,336.8
2022-06-01 21:40:00,1.99,0.63,0,1.89,1.88,2.03,34.96,2.2,6.18,0,2.03,15.2,33,9.78,336.9
2022-06-01 21:45:00,1.59,0.62,0.02,1.87,1.89,2.04,35.37,1.72,6.68,0,2.04,15.03,33,9.44,335.6
2022-06-01 21:50:00,1.13,0.57,0.04,1.75,1.8,2.06,34.81,1.78,7.54,0,2.06,14.98,33,8.63,329.7
