Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS30, L1, 5Mn
Exported On:,2022/08/24,11:07
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), TRS (ppb), NO (ppb), NO2 (ppb), NO2 (ppb), NOX (ppb), THC (ppm), PM2.5 (ug/m3), Temp @ 2m (deg. C), Wind Speed @ 10m (km/h), Wind Dir. @ 10m (deg.), Relative Humidity (%), GR W/m2
2022-07-03 06:05:00,0,0.57,0.05,0.48,0.48,0.53,2.06,8.7,14.43,2.58,258.5,70,106.3
2022-07-03 06:10:00,0,0.6,0.02,0.46,0.46,0.48,2.07,8.98,14.64,2.28,317.5,70,115.8
2022-07-03 06:15:00,0,0.6,0.05,0.32,0.32,0.37,2.05,9.04,14.92,3.82,307.1,70,121.6
2022-07-03 06:20:00,0,0.57,0.03,0.3,0.3,0.33,2.04,8.85,15,3.71,314.5,69,116.9
2022-07-03 06:25:00,0,0.61,0.04,0.27,0.27,0.3,2.03,8.85,15.03,2.79,355.9,69,134.3
2022-07-03 06:30:00,0,0.57,0.04,0.22,0.22,0.26,2.03,8.84,15.11,4.11,319,69,142.9
2022-07-03 06:35:00,0,0.56,0.05,0.25,0.25,0.29,2.01,8.67,15.23,4.13,284.9,68,138
2022-07-03 06:40:00,0,0.57,0,0.23,0.23,0.19,2.01,8.49,15.11,3.07,283.1,68,152.9
2022-07-03 06:45:00,0,0.58,0.06,0.16,0.16,0.21,2.01,8.45,15.33,2.62,264.9,67,238.9
2022-07-03 06:50:00,0,0.55,0.09,0.22,0.22,0.31,2.02,8.56,15.64,2.3,322.5,66,135.9
2022-07-03 06:55:00,0,0.54,0.07,0.5,0.5,0.57,2.02,8.68,15.66,1.98,322.7,68,120.2
2022-07-03 07:00:00,0,0.57,0.09,0.56,0.56,0.64,2.02,8.71,15.87,2.72,312.5,68,137.7
2022-07-03 07:05:00,0,0.57,0.35,0.95,0.95,1.3,2.07,8.87,16.09,2.18,328.2,67,133.4
2022-07-03 07:10:00,0,0.6,0.41,1.42,1.42,1.83,2.11,9.01,16.2,3.07,298.9,67,135.9
2022-07-03 07:15:00,0,0.55,0.52,1.72,1.72,2.24,2.12,9.02,16.33,3.02,311.1,67,185.9
2022-07-03 07:20:00,0,0.55,0.67,1.65,1.65,2.32,2.13,9.09,16.48,3.03,289.1,67,208.5
2022-07-03 07:25:00,0,0.54,1.28,2.85,2.85,4.13,2.18,9.23,16.46,3.34,265.2,67,207.8
2022-07-03 07:30:00,0,0.55,1.41,3.3,3.3,4.72,2.21,9.53,16.53,2.95,298,67,154.5
2022-07-03 07:35:00,0,0.56,1.54,4.33,4.33,5.87,2.25,10.23,16.78,2.49,317.9,66,164.2
2022-07-03 07:40:00,0,0.58,1.33,3.96,3.96,5.29,2.22,10.92,17.03,2.2,339.1,67,105.2
2022-07-03 07:45:00,0,0.6,1.31,3.82,3.82,5.13,2.22,11.43,16.93,3.43,291.4,68,121.7
2022-07-03 07:50:00,0,0.59,1.29,3.26,3.26,4.55,2.21,11.38,16.77,3.72,302.7,72,151.6
2022-07-03 07:55:00,0,0.58,1.42,2.86,2.86,4.28,2.21,10.93,16.89,4.25,305.9,73,188.5
2022-07-03 08:00:00,0,0.53,1.53,2.52,2.52,4.04,2.21,10.57,16.72,4.71,282.6,73,304.2
2022-07-03 08:05:00,0,0.58,1.66,2.6,2.6,4.26,2.19,10.67,17.05,4.1,298.2,71,441.7
2022-07-03 08:10:00,0,0.57,3.07,4.04,4.04,7.11,2.22,11.75,17.98,3.26,315.1,67,539.2
2022-07-03 08:15:00,0,0.55,3.67,6.88,6.88,10.55,2.24,14.92,18.53,11,8.86,60,425.4
2022-07-03 08:20:00,0.4,0.59,2.4,7.33,7.33,9.73,2.2,20.44,18.19,11.57,16.78,56,285.1
2022-07-03 08:25:00,0.88,0.58,2.4,6.51,6.51,8.91,2.14,25.08,18.33,11.21,7.45,55,510.3
2022-07-03 08:30:00,1.8,0.65,2.45,6.23,6.23,8.67,2.15,26.43,18.57,9.44,8.44,55,534
2022-07-03 08:35:00,3.3,0.57,2.21,6.03,6.03,8.24,2.13,26.56,18.89,11.12,2.34,55,543
2022-07-03 08:40:00,3.06,0.62,2.13,5.63,5.63,7.76,2.12,26.01,19.03,11.75,0.53,55,564.7
2022-07-03 08:45:00,3.45,0.59,2.05,5.74,5.74,7.79,2.11,24.83,19.05,11.75,7.46,56,527.7
2022-07-03 08:50:00,3.86,0.55,2.29,6.32,6.32,8.61,2.15,24.24,19.11,12.04,9.66,55,565.5
2022-07-03 08:55:00,2.26,0.59,2.76,6.4,6.4,9.16,2.2,24.07,19.27,10.55,0.85,56,567.2
2022-07-03 09:00:00,3.49,0.6,2.86,7.31,7.31,10.16,2.22,23.98,19.35,13.1,4.96,54,573.8
2022-07-03 09:05:00,7.42,0.73,2.4,6.88,6.88,9.28,2.19,24.45,19.36,13.05,359.4,53,586.6
2022-07-03 09:10:00,1.7,0.61,3.32,8.36,8.36,11.68,2.28,25.65,19.4,10.96,20.63,52,591.7
2022-07-03 09:15:00,0.28,0.52,3.48,8.62,8.62,12.1,2.29,26.29,19.58,13.01,359.3,53,596.9
2022-07-03 09:20:00,0,0.53,3.22,7.98,7.98,11.2,2.27,26.3,19.59,11.55,353.7,52,610
2022-07-03 09:25:00,0,0.5,2.35,6.57,6.57,8.92,2.22,26.36,19.87,12.8,358,52,622.6
2022-07-03 09:30:00,0,0.51,2.64,7.12,7.12,9.77,2.24,26.7,19.71,12.71,5.54,52,638.6
2022-07-03 09:35:00,0,0.5,2.89,7.52,7.52,10.41,2.23,26.59,19.9,12.54,22.36,53,491
2022-07-03 09:40:00,0,0.53,2.73,6.93,6.93,9.66,2.24,26.49,19.79,14.7,21.78,53,440.5
2022-07-03 09:45:00,0,0.48,1.99,5.97,5.97,7.96,2.19,26.35,19.96,9.77,11.62,52,503.8
2022-07-03 09:50:00,0,0.52,1.94,6.48,6.48,8.42,2.2,26.19,19.9,10.49,16.2,55,373
2022-07-03 09:55:00,0,0.48,2.17,7.42,7.42,9.58,2.24,26.16,19.79,14.92,26.92,55,366.9
2022-07-03 10:00:00,0,0.48,2.11,6.98,6.98,9.09,2.25,26.21,19.85,11.46,27.97,54,440
2022-07-03 10:05:00,0,0.43,1.51,5.37,5.37,6.87,2.16,25.82,19.84,11.09,17.24,53,341
2022-07-03 10:10:00,0,0.43,1.06,4.02,4.02,5.08,2.09,24.58,20.01,8.95,21.65,50,596.4
2022-07-03 10:15:00,0,0.44,1.19,3.84,3.84,5.03,2.08,23.17,20.25,12.35,37.44,51,446.3
2022-07-03 10:20:00,0,0.47,1.4,4.86,4.86,6.27,2.15,24.22,20.38,13.57,28.11,51,582.6
2022-07-03 10:25:00,0,0.46,0.6,3.15,3.15,3.75,2.04,26.77,19.99,16.01,18.96,52,324.1
2022-07-03 10:30:00,0,0.43,0.32,2.04,2.04,2.36,2,26.76,20.21,12.3,5.69,52,777.5
2022-07-03 10:35:00,0,0.45,0.67,2.87,2.87,3.53,2.05,26.04,20.65,12.56,32.07,52,794.2
2022-07-03 10:40:00,0,0.47,1.04,4.04,4.04,5.08,2.14,26.27,20.68,13.59,24.84,51,676
2022-07-03 10:45:00,0,0.47,0.79,3.78,3.78,4.57,2.14,27.13,20.21,17.8,10.51,52,356.1
2022-07-03 10:50:00,0,0.5,0.99,3.89,3.89,4.88,2.15,27.4,20.47,15.65,52.03,51,486.5
2022-07-03 10:55:00,0,0.49,0.92,3.63,3.63,4.56,2.15,26.65,20.7,11.83,49.96,52,671
2022-07-03 11:00:00,0,0.47,0.73,3.12,3.12,3.85,2.1,26.04,21.24,15.96,36.38,50,542.4
2022-07-03 11:05:00,0,0.48,0.62,3,3,3.62,2.08,25.39,20.57,18.67,27.75,52,456.5
2022-07-03 11:10:00,0,0.47,0.94,3.75,3.75,4.69,2.1,24.76,20.57,15.51,43.74,52,723.6
2022-07-03 11:15:00,0,0.47,0.8,3.54,3.54,4.33,2.11,24.12,21.03,17.91,54.67,50,357
2022-07-03 11:20:00,0,0.47,0.69,3.28,3.28,3.96,2.13,23.55,20.61,18.6,58.02,51,325
2022-07-03 11:25:00,0,0.42,0.58,2.52,2.52,3.1,2.08,23.09,20.55,15.75,51.31,51,415
2022-07-03 11:30:00,0,0.45,0.62,2.66,2.66,3.27,2.01,22.63,20.68,13.17,53.38,50,419.9
2022-07-03 11:35:00,0,0.46,0.82,4.47,4.47,5.29,2.06,22.24,20.74,14.92,51.51,49,215.6
2022-07-03 11:40:00,0,0.48,0.77,5.14,5.14,5.9,2.08,22.1,20.52,10.47,56.51,50,173.9
2022-07-03 11:45:00,0,0.43,0.68,4.17,4.17,4.85,2.06,22.03,20.44,11.02,50.37,48,189.4
2022-07-03 11:50:00,0,0.45,0.37,3.1,3.1,3.47,2.02,22.2,20.54,8.55,78.79,46,207.1
2022-07-03 11:55:00,0,0.43,0.41,2.83,2.83,3.24,1.98,22.26,20.81,8.83,67.19,46,221.5
2022-07-03 12:00:00,0,0.44,0.65,3.91,3.91,4.56,1.98,22.21,20.74,8.25,52.55,46,281.5
2022-07-03 12:05:00,0,0.43,1.08,4.15,4.15,5.22,2.03,22.15,20.83,9.86,64.33,46,474.2
2022-07-03 12:10:00,0,0.43,1.05,3.65,3.65,4.7,2.03,21.75,21.21,9.33,87.3,44,424.7
2022-07-03 12:15:00,0,0.44,1.12,3.56,3.56,4.67,2,21.29,21.46,8.37,75.74,44,822
2022-07-03 12:20:00,0,0.41,1.12,3.18,3.18,4.3,1.98,21.25,21.84,5.69,101.4,43,951
2022-07-03 12:25:00,0,0.4,1.25,3.74,3.74,4.98,2,21.64,22.65,9.9,104.1,41,943
2022-07-03 12:30:00,0,0.45,0.96,2.93,2.93,3.89,2,22.09,22.36,15.01,51.53,43,963
2022-07-03 12:35:00,0,0.44,0.37,2.14,2.14,2.51,1.97,21.53,21.41,20.91,40.47,46,356.1
2022-07-03 12:40:00,0,0.44,0.38,2.63,2.63,3.02,2.05,21.03,21.07,18.19,51.44,50,261.9
2022-07-03 12:45:00,0,0.45,0.56,2.46,2.46,3.02,2.11,21.41,21.01,16.34,52.5,48,501.9
2022-07-03 12:50:00,0,0.41,0.59,2.26,2.26,2.85,2.07,21.53,21.12,17.75,44.31,47,649.9
2022-07-03 12:55:00,0,0.44,0.7,2.24,2.24,2.94,2.03,21.07,21.21,16.12,49.41,46,837
2022-07-03 13:00:00,0,0.43,1.39,3.45,3.45,4.84,2.04,21.06,21.64,13.92,79.11,46,733.2
2022-07-03 13:05:00,0,0.43,1.14,2.92,2.92,4.05,2.01,21.45,21.89,13.49,76.06,46,807
2022-07-03 13:10:00,0,0.43,0.59,2.61,2.61,3.2,1.98,20.83,22.36,13.97,90,42,472.2
2022-07-03 13:15:00,0,0.4,0.78,2.65,2.65,3.43,1.97,19.29,22.14,17.15,91,41,746.2
2022-07-03 13:20:00,0,0.42,0.54,2.25,2.25,2.79,1.99,18.12,22.16,16.87,57.84,41,632.3
2022-07-03 13:25:00,0,0.41,0.64,2.01,2.01,2.65,1.98,17.33,22.44,8.41,70.63,40,998
2022-07-03 13:30:00,0,0.41,0.86,2.42,2.42,3.28,1.99,16.7,22.97,10.55,78.09,39,809
2022-07-03 13:35:00,0,0.41,0.82,2.84,2.84,3.65,2,16.63,22.64,18.32,63.73,40,655.9
2022-07-03 13:40:00,0,0.4,0.94,2.86,2.86,3.8,2.05,16.49,22.31,9.37,70.9,39,597.5
2022-07-03 13:45:00,0,0.4,0.46,1.97,1.97,2.44,1.99,15.88,22.25,17.81,37.62,39,670.6
2022-07-03 13:50:00,0,0.37,0.39,1.63,1.63,2.02,2,15.51,21.9,13.22,3.62,39,759.1
2022-07-03 13:55:00,0,0.41,0.3,1.52,1.52,1.82,2,14.79,22.18,21.43,55.52,39,330.1
2022-07-03 14:00:00,0,0.37,0.09,0.76,0.76,0.84,1.95,13.31,22.05,21.19,48.02,39,324.6
2022-07-03 14:05:00,0,0.36,0.14,0.96,0.96,1.1,1.95,11.96,22.04,16.64,54.27,37,326.5
2022-07-03 14:10:00,0,0.37,0.09,0.87,0.87,0.97,1.96,11.56,21.75,17.16,29.07,38,436.3
2022-07-03 14:15:00,0,0.36,0.33,1.43,1.43,1.75,1.97,11.21,21.8,16.8,33.87,37,815
2022-07-03 14:20:00,0,0.36,0.24,1.07,1.07,1.32,1.97,11.05,22.03,15.35,38.09,38,553.5
2022-07-03 14:25:00,0,0.39,0.24,1,1,1.24,1.97,11.02,22.2,17.39,52.43,36,466.1
2022-07-03 14:30:00,0,0.36,0.34,1.06,1.06,1.39,1.96,10.63,22.64,18.99,53.52,36,733.5
2022-07-03 14:35:00,0,0.39,0.33,1.32,1.32,1.65,1.96,10.18,22.49,17.62,48,36,350.1
2022-07-03 14:40:00,0,0.39,0.21,0.98,0.98,1.19,1.96,9.72,22.12,21.2,32.44,36,627.5
2022-07-03 14:45:00,0,0.38,0.33,1.06,1.06,1.39,1.96,9.84,22.22,19.51,33.26,35,752.8
2022-07-03 14:50:00,0,0.37,0.41,1.64,1.64,2.05,1.96,10.22,22.19,14.89,42.84,36,412.9
2022-07-03 14:55:00,0,0.35,0.37,1.6,1.6,1.97,1.97,10.51,22.18,20.2,64.4,36,310.4
2022-07-03 15:00:00,0,0.37,0.17,1.52,1.52,1.69,1.97,10.62,22.25,14.48,76.26,36,324
2022-07-03 15:05:00,0,0.37,0.3,1.43,1.43,1.73,1.96,10.54,22.31,17.07,38.07,36,327.5
2022-07-03 15:10:00,0,0.36,0.5,2,2,2.5,1.97,10.34,22.1,19.19,40.69,36,603.6
2022-07-03 15:15:00,0,0.34,0.05,0.75,0.75,0.8,1.95,9.86,22.55,22.6,49.33,36,416
2022-07-03 15:20:00,0,0.37,0.18,0.88,0.88,1.06,1.95,8.97,22.12,22.31,39.55,39,312
2022-07-03 15:25:00,0,0.38,0.07,0.48,0.48,0.56,1.95,8.32,22.01,25.74,21.13,38,588.3
2022-07-03 15:30:00,0,0.38,0.03,0.61,0.61,0.64,1.95,8.12,22.08,23.06,25.12,40,760
2022-07-03 15:35:00,0,0.36,0.25,1.04,1.04,1.29,1.96,7.69,22.28,22.87,46.97,37,750.5
2022-07-03 15:40:00,0,0.34,0.26,0.95,0.95,1.2,1.96,7.54,22.57,24.49,45.93,36,768.4
2022-07-03 15:45:00,0,0.33,0.3,1.13,1.13,1.44,1.96,7.95,22.3,21.2,43.11,37,445.6
2022-07-03 15:50:00,0,0.35,0.08,0.65,0.65,0.73,1.96,8.27,22.01,22.65,24.29,40,420.1
2022-07-03 15:55:00,0,0.35,0.2,1.08,1.08,1.28,1.96,8.16,21.92,23.49,39.39,39,274.2
2022-07-03 16:00:00,0,0.35,0.12,0.81,0.81,0.93,1.96,7.95,22.04,26.89,42.35,38,381.7
2022-07-03 16:05:00,0,0.36,0.21,0.83,0.83,1.04,1.97,7.73,21.97,22.42,48.72,38,539
2022-07-03 16:10:00,0,0.37,0.27,0.89,0.89,1.15,1.96,7.6,22.05,17.27,47.09,39,306.2
2022-07-03 16:15:00,0,0.38,0.21,0.96,0.96,1.17,1.95,7.86,22.25,21,51.28,37,663
2022-07-03 16:20:00,0,0.34,0.15,0.53,0.53,0.68,1.95,8.34,22.3,25.05,24.6,38,728.5
2022-07-03 16:25:00,0,0.31,0.02,0.22,0.22,0.25,1.95,8.44,21.9,25.71,8.5,38,737.4
2022-07-03 16:30:00,0,0.35,0,0.29,0.29,0.26,1.94,8.26,21.87,24.17,11.7,38,418.7
2022-07-03 16:35:00,0,0.33,0,0.14,0.14,0.08,1.94,7.96,21.68,22.72,9.99,39,346.1
2022-07-03 16:40:00,0,0.36,0,0.18,0.18,0.15,1.94,7.68,21.63,23.03,11.79,39,425
2022-07-03 16:45:00,0,0.34,0,0.3,0.3,0.21,1.94,7.64,21.6,20.41,27.08,39,384.4
2022-07-03 16:50:00,0,0.32,0,0.25,0.25,0.21,1.94,7.5,21.7,24.97,35.95,39,288.5
2022-07-03 16:55:00,0,0.34,0,0.23,0.23,0.19,1.94,7.31,21.53,22.94,20.59,40,265.3
2022-07-03 17:00:00,0,0.35,0.01,0.29,0.29,0.31,1.94,7.35,21.35,23.02,27.03,40,284.7
2022-07-03 17:05:00,0,0.33,0,0.28,0.28,0.2,1.94,7.19,21.39,18.99,12.95,41,294.2
2022-07-03 17:10:00,0,0.36,0,0.16,0.16,0.1,1.94,6.95,21.41,25.91,19.78,40,407.6
2022-07-03 17:15:00,0,0.33,0,0.14,0.14,0.06,1.94,6.72,21.12,26.33,15.22,40,282.4
2022-07-03 17:20:00,0,0.36,0.02,0.05,0.05,0.06,1.94,6.59,21.08,27.48,9.52,41,441.2
2022-07-03 17:25:00,0,0.35,0,0.11,0.11,0.09,1.94,6.65,21.23,28.08,14.08,40,559.7
2022-07-03 17:30:00,0,0.35,0,0.05,0.05,0.01,1.94,6.85,21.23,24.9,4.95,40,434.1
2022-07-03 17:35:00,0,0.35,0.03,0.11,0.11,0.14,1.94,6.95,21.36,23.53,23.28,40,455.4
2022-07-03 17:40:00,0,0.32,0,0.05,0.05,0.01,1.94,6.92,21.04,27.34,20.76,40,196.1
2022-07-03 17:45:00,0,0.34,0,0.12,0.12,0,1.94,6.92,20.9,22.66,17.44,41,218.2
2022-07-03 17:50:00,0,0.39,0,0.11,0.11,0.09,1.94,7.06,20.96,22.32,13.79,40,492
2022-07-03 17:55:00,0,0.35,0,0.02,0.02,0,1.94,7.14,21.11,23.12,17.42,40,535.5
2022-07-03 18:00:00,0,0.34,0,0.04,0.04,0,1.94,6.87,21.04,27.02,23.11,39,354.8
2022-07-03 18:05:00,0,0.33,0,0.16,0.16,0.09,1.94,6.43,20.85,25.82,22.38,41,192.5
2022-07-03 18:10:00,0,0.35,0,0.15,0.15,0.1,1.94,6.03,20.8,23.47,18,41,366.5
2022-07-03 18:15:00,0,0.37,0,0.05,0.05,0.04,1.94,5.74,20.85,19.98,16.45,42,416.1
2022-07-03 18:20:00,0,0.36,0,0.17,0.17,0.09,1.94,5.51,20.86,21.25,15.88,42,176.7
2022-07-03 18:25:00,0,0.35,0,0.15,0.15,0.14,1.95,5.34,20.58,20.88,14.67,42,127.6
2022-07-03 18:30:00,0,0.36,0.07,0.52,0.52,0.58,1.97,5.27,20.53,21.13,11.34,41,223.1
2022-07-03 18:35:00,0,0.39,0,0.21,0.21,0.19,1.95,5.2,20.56,21.26,13.62,42,221.5
2022-07-03 18:40:00,0,0.34,0,0.1,0.1,0.06,1.94,4.85,20.52,22.6,17.1,41,265.3
2022-07-03 18:45:00,0,0.38,0,0.1,0.1,0.03,1.94,4.41,20.56,19.58,14.23,42,308.4
2022-07-03 18:50:00,0,0.35,0.01,0.01,0.01,0.01,1.94,4.19,20.67,19.98,19.85,42,291.7
2022-07-03 18:55:00,0,0.34,0,0.06,0.06,0.01,1.94,4.05,20.69,22.32,20.69,42,276.6
2022-07-03 19:00:00,0,0.37,0,0.1,0.1,0.07,1.94,3.85,20.52,23.02,16.76,42,263
2022-07-03 19:05:00,0,0.37,0,0.05,0.05,0.05,1.94,3.78,20.49,23.75,15.88,42,254
2022-07-03 19:10:00,0,0.35,0,0.19,0.19,0.14,1.94,3.72,20.35,24.49,13.69,42,172.1
2022-07-03 19:15:00,0,0.35,0,0.06,0.06,0.02,1.94,3.51,20.14,20.3,17.66,43,95.1
2022-07-03 19:20:00,0,0.33,0,0.06,0.06,0,1.94,3.39,20.05,18.03,18.52,44,126.2
2022-07-03 19:25:00,0,0.34,0,0.16,0.16,0.06,1.94,3.41,20.1,18.12,9,44,232.4
2022-07-03 19:30:00,0,0.35,0,0.21,0.21,0.2,1.95,3.41,20.04,21.3,13.97,44,148.6
2022-07-03 19:35:00,0,0.36,0,0.4,0.4,0.39,1.97,3.28,20.05,19.05,7.25,43,203.2
2022-07-03 19:40:00,0,0.37,0.12,0.74,0.74,0.86,1.99,3.2,19.96,18.81,9.74,43,109.3
2022-07-03 19:45:00,0,0.39,0,0.77,0.77,0.74,1.99,3.21,19.81,17.92,17.68,45,51.39
2022-07-03 19:50:00,0,0.36,0.01,0.41,0.41,0.42,1.97,3.15,19.68,20.45,23.09,45,43.89
2022-07-03 19:55:00,0,0.34,0,0.2,0.2,0.15,1.94,2.96,19.53,18.46,16.05,45,40.1
2022-07-03 20:00:00,0,0.33,0,0.11,0.11,0.02,1.94,2.88,19.43,20.57,17.78,45,37.53
2022-07-03 20:05:00,0,0.36,0,0.06,0.06,0,1.94,2.78,19.33,21.61,12.14,45,35.3
2022-07-03 20:10:00,0,0.38,0,0.05,0.05,0.01,1.94,2.61,19.25,20.04,11.54,44,39.91
2022-07-03 20:15:00,0,0.4,0,0.14,0.14,0.1,1.94,2.6,19.2,19.17,12.04,45,61.46
2022-07-03 20:20:00,0,0.37,0,0.13,0.13,0.06,1.94,2.7,19.2,19.28,11.03,45,53.69
2022-07-03 20:25:00,0,0.36,0,0.26,0.26,0.19,1.95,2.7,19.16,20.57,11.81,45,39.6
2022-07-03 20:30:00,0,0.38,0,0.14,0.14,0.14,1.95,2.56,19.06,21.58,15.9,45,30.58
2022-07-03 20:35:00,0,0.35,0,0.24,0.24,0.13,1.95,2.47,18.97,18.18,13.79,46,22.05
2022-07-03 20:40:00,0,0.37,0.02,0.86,0.86,0.88,1.98,2.81,18.9,17.28,10.58,46,18.63
2022-07-03 20:45:00,0,0.37,0,0.99,0.99,0.99,1.99,3.26,18.83,17.52,16.17,46,17.05
2022-07-03 20:50:00,0,0.4,0.01,0.78,0.78,0.78,1.98,3.37,18.73,17.14,13.24,46,13.14
2022-07-03 20:55:00,0,0.38,0,1.37,1.37,1.31,2.04,3.42,18.64,16.29,7.93,47,10.86
2022-07-03 21:00:00,0,0.37,0,1.28,1.28,1.23,2.09,3.55,18.6,17.02,7.4,46,20.61
2022-07-03 21:05:00,0,0.38,0,1.09,1.09,1.02,2.06,3.5,18.49,15.65,5.59,47,13.48
2022-07-03 21:10:00,0,0.38,0,1.7,1.7,1.62,2.09,3.39,18.4,15.63,8.82,47,7.85
2022-07-03 21:15:00,0,0.39,0,2.22,2.22,2.16,2.1,3.32,18.31,14.38,5.44,48,6.64
2022-07-03 21:20:00,0,0.35,0,2.55,2.55,2.51,2.11,3.22,18.25,15.72,10.62,48,5.13
2022-07-03 21:25:00,0,0.38,0,1.42,1.42,1.39,2.05,3.11,18.19,19.44,11.39,49,3.96
2022-07-03 21:30:00,0,0.4,0,0.75,0.75,0.72,1.98,2.68,18.1,21.46,14.19,49,2.9
2022-07-03 21:35:00,0,0.35,0,0.41,0.41,0.39,1.97,2.14,17.96,20.22,15.12,50,2.16
2022-07-03 21:40:00,0,0.37,0,0.16,0.16,0.14,1.96,1.89,17.87,21.14,14.48,50,1.69
2022-07-03 21:45:00,0,0.37,0,0.28,0.28,0.2,1.96,1.83,17.73,18.18,12.74,51,1.02
2022-07-03 21:50:00,0,0.36,0,0.31,0.31,0.19,1.96,1.75,17.63,18.78,11.73,52,0.93
2022-07-03 21:55:00,0,0.35,0.02,0.43,0.43,0.44,1.98,1.67,17.54,18.72,10.48,51,0.61
2022-07-03 22:00:00,0,0.39,0,0.71,0.71,0.58,2.01,1.61,17.43,18.54,13.81,52,0.21
2022-07-03 22:05:00,0,0.38,0,0.43,0.43,0.38,1.98,1.68,17.31,19.78,13.17,52,0.25
2022-07-03 22:10:00,0,0.41,0,0.23,0.23,0.17,1.97,1.63,17.18,18.42,15.45,53,0.13
2022-07-03 22:15:00,0,0.35,0.01,0.06,0.06,0.06,1.96,1.47,17.07,18.79,19.35,53,-0.04
2022-07-03 22:20:00,0,0.36,0,0,-0.01,0,1.95,1.42,16.92,18.19,22.82,54,-0.04
2022-07-03 22:25:00,0,0.35,0.06,0,-0.01,0.05,1.95,1.42,16.81,18.9,20.55,54,-0.07
2022-07-03 22:30:00,0,0.39,0,0.15,0.15,0.12,1.95,1.41,16.68,18.01,18.25,55,-0.15
2022-07-03 22:35:00,0,0.38,0.04,0.09,0.09,0.12,1.95,1.35,16.58,17.75,18.14,55,-0.2
2022-07-03 22:40:00,0,0.36,0,0.8,0.8,0.75,1.95,1.44,16.44,18.08,19.38,55,-0.2
2022-07-03 22:45:00,0,0.38,0,1.1,1.1,1.02,1.96,1.66,16.36,16.79,21.76,57,-0.13
2022-07-03 22:50:00,0,0.35,0,0.84,0.84,0.81,1.96,1.77,16.24,17.59,21.3,57,-0.25
2022-07-03 22:55:00,0,0.35,0,0.57,0.57,0.52,1.96,1.65,16.05,19.68,20.69,56,-0.31
2022-07-03 23:00:00,0,0.33,0,0.5,0.5,0.4,1.95,1.61,15.95,18.99,20.85,57,-0.27
2022-07-03 23:05:00,0,0.39,0,0.32,0.32,0.27,1.95,1.59,15.83,18.31,22.98,58,-0.15
2022-07-03 23:10:00,0,0.37,0.01,0.09,0.09,0.1,1.95,1.54,15.72,17.76,24.38,58,-0.21
2022-07-03 23:15:00,0,0.39,0,0.07,0.07,0.07,1.95,1.53,15.63,16.11,29.91,59,-0.09
2022-07-03 23:20:00,0,0.39,0,0,-0.04,0,1.95,1.6,15.48,15.57,24.64,59,-0.16
2022-07-03 23:25:00,0,0.37,0,0.01,0.01,0,1.95,1.7,15.5,17.4,20.69,59,-0.32
2022-07-03 23:30:00,0,0.38,0,0,0,0,1.95,1.68,15.42,17.93,21.36,59,-0.37
2022-07-03 23:35:00,0,0.41,0,0.02,0.02,0,1.95,1.6,15.35,18.62,20.88,60,-0.25
2022-07-03 23:40:00,0,0.37,0,0,-0.05,0,1.95,1.62,15.29,17.39,19.26,60,-0.27
2022-07-03 23:45:00,0,0.4,0,0.03,0.03,0,1.95,1.76,15.15,17.11,19.56,60,-0.33
2022-07-03 23:50:00,0,0.37,0.01,0.06,0.06,0.07,1.95,1.85,15.05,15.59,21.48,61,-0.28
2022-07-03 23:55:00,0,0.39,0,0.07,0.07,0.06,1.95,1.75,15,14.73,23.85,62,-0.18
2022-07-04 00:00:00,0,0.39,0,0.16,0.16,0.13,Z/S,1.65,14.89,16.64,20.61,61,-0.31
2022-07-04 00:05:00,Z/S,0.35,0.03,0.11,0.11,0.14,Z/S,1.67,14.84,15.89,20.41,62,-0.49
2022-07-04 00:10:00,Z/S,0.43,0,0.24,0.24,0.2,Z/S,1.8,14.74,13.83,23.26,63,-0.45
2022-07-04 00:15:00,Z/S,0.4,0,0.31,0.31,0.28,Z/S,1.96,14.61,12.77,24.54,64,-0.36
2022-07-04 00:20:00,Z/S,0.4,0,1.33,1.33,1.26,Z/S,1.99,14.45,12.12,23.35,64,-0.45
2022-07-04 00:25:00,Z/S,0.39,0,0.64,0.64,0.62,Z/S,2.07,14.45,10.94,16.24,65,-0.51
2022-07-04 00:30:00,Z/S,0.41,0,0.62,0.62,0.61,Z/S,2.27,14.5,11.34,12.12,65,-0.54
2022-07-04 00:35:00,Z/S,0.36,0,0.94,0.94,0.87,Z/S,2.52,14.56,12.25,10.68,65,-0.47
2022-07-04 00:40:00,Z/S,0.38,0.01,0.86,0.86,0.87,Z/S,2.77,14.52,13.34,8.83,65,-0.48
2022-07-04 00:45:00,Z/S,0.4,0,0.93,0.93,0.89,Z/S,2.94,14.54,13.54,12.74,65,-0.46
2022-07-04 00:50:00,Z/S,0.35,0,1.1,1.1,1.01,Z/S,2.96,14.5,13.78,19.09,66,-0.49
2022-07-04 00:55:00,Z/S,0.37,0,1.45,1.45,1.41,Z/S,3,14.36,13.65,22.18,66,-0.22
2022-07-04 01:00:00,Z/S,Z/S,0,1.71,1.71,1.65,Z/S,3.1,14.26,13.61,23.95,67,-0.28
2022-07-04 01:05:00,0,Z/S,0,1.77,1.77,1.74,1.97,3.25,14.18,14.19,18.9,67,-0.49
