Wood Buffalo Environmental Association - Continuous Ambient Air Quality Monitoring Program
For authorized use only
AMS29, L1, 5Mn
Exported On:,2022/08/24,11:07
Date Range:,2022/5/23,0:00,to,2022/8/23,23:00

Date/Time, SO2 (ppb), H2S (ppb), THC (ppm), NO (ppb), NO2 (ppb), NOx (ppb), PM2.5 (ug/m3), Wind Speed @ 10m (km/h), Wind Dir @ 10m (deg.), Relative Humidity (%), Temp @ 2m (deg. C)
2022-06-19 21:15:00,-0.27,-0.01,2.2,0.09,0.12,0.21,10.11,2.79,337.6,75,14.19
2022-06-19 21:20:00,-0.31,-0.32,2.18,0.05,0.14,0.18,9.58,3.39,282.8,73,14.12
2022-06-19 21:25:00,-0.3,-0.08,2.18,0.06,0.39,0.46,11.34,3.94,271.5,72,14.31
2022-06-19 21:30:00,-0.25,-0.22,2.25,0.05,1.15,1.2,14.95,3.05,259.2,73,14.22
2022-06-19 21:35:00,-0.39,-0.17,2.22,0.04,0.66,0.7,19.37,3.58,261.7,73,13.98
2022-06-19 21:40:00,-0.17,0.06,2.15,0.04,0.36,0.39,17.88,3.22,258.5,72,14.1
2022-06-19 21:45:00,-0.44,-0.08,2.14,0.04,0.18,0.22,10.05,2.49,261.5,73,14.1
2022-06-19 21:50:00,-0.3,0,2.18,0.04,0.22,0.25,8.11,2.21,286.5,74,14
2022-06-19 21:55:00,-0.37,-0.2,2.18,0.04,0.17,0.22,8.94,2.97,260,75,13.9
2022-06-19 22:00:00,-0.24,-0.23,2.2,0.05,0.16,0.2,8.67,3.6,253.7,75,13.93
2022-06-19 22:05:00,-0.3,-0.07,2.22,0.06,0.13,0.19,7.07,2.84,246.5,75,14
2022-06-19 22:10:00,-0.23,-0.06,2.25,0.05,0.14,0.18,6.74,2.14,256.6,75,13.92
2022-06-19 22:15:00,-0.17,-0.16,2.26,0.06,0.15,0.21,6.63,3,256.1,76,13.79
2022-06-19 22:20:00,-0.24,-0.23,2.27,0.02,0.18,0.2,6.35,3.57,256,76,13.83
2022-06-19 22:25:00,-0.33,-0.27,2.26,0.05,0.32,0.37,6.88,3.5,254.7,77,13.9
2022-06-19 22:30:00,-0.29,-0.18,2.29,0.07,0.49,0.57,9.17,3.21,259.6,78,13.95
2022-06-19 22:35:00,-0.24,-0.1,2.25,0.07,0.62,0.69,12.03,2.72,259.2,78,13.9
2022-06-19 22:40:00,-0.31,0.03,2.22,0.04,0.38,0.42,11.61,3,246.2,78,13.93
2022-06-19 22:45:00,-0.23,0.03,2.19,0.05,0.33,0.38,8.47,3.09,250.5,78,13.9
2022-06-19 22:50:00,-0.18,-0.12,2.22,0.06,0.33,0.39,6.28,2.5,259.8,78,13.87
2022-06-19 22:55:00,-0.21,-0.16,2.18,0.08,0.33,0.41,5.89,1.55,296.2,80,13.78
2022-06-19 23:00:00,-0.21,0.05,2.17,0.07,0.35,0.42,5.74,2.25,277.4,80,13.62
2022-06-19 23:05:00,-0.09,0.21,2.16,0.07,0.33,0.39,5.97,2.09,273.7,81,13.56
2022-06-19 23:10:00,-0.17,0.12,2.13,0.05,0.33,0.38,6.79,2.2,272.8,81,13.56
2022-06-19 23:15:00,-0.18,0.09,2.1,0.08,0.31,0.39,8.09,2.1,338.8,82,13.6
2022-06-19 23:20:00,-0.32,-0.07,2.13,0.12,0.28,0.4,9.17,1.74,110,83,13.57
2022-06-19 23:25:00,-0.11,0.62,2.42,0.05,0.2,0.26,9.28,2.01,124,84,13.43
2022-06-19 23:30:00,-0.35,0.54,2.32,0.03,0.24,0.27,7.91,1.88,87.9,85,13.35
2022-06-19 23:35:00,-0.37,0.29,2.33,0.08,0.24,0.32,7.38,1.22,78.97,83,13.3
2022-06-19 23:40:00,-0.3,0.18,2.34,0.06,0.27,0.33,7.6,0.11,101.2,86,13.3
2022-06-19 23:45:00,-0.33,0.17,2.37,0.09,0.21,0.3,7.73,0.89,101.3,86,13.23
2022-06-19 23:50:00,-0.2,0.4,2.37,0.05,0.25,0.3,7.82,1.66,291,85,13.2
2022-06-19 23:55:00,-0.3,0.14,2.3,0.09,0.33,0.42,8.2,2.51,278.4,85,13.2
2022-06-20 00:00:00,-0.15,0,2.22,0.07,0.39,0.47,8.35,2.18,310.3,86,13.11
2022-06-20 00:05:00,-0.11,0.07,2.23,0.06,0.69,0.74,8.53,2.92,281,84,13.15
2022-06-20 00:10:00,-0.1,0.04,2.24,0.05,0.81,0.86,9.26,2.44,286.9,83,13.2
2022-06-20 00:15:00,-0.11,-0.1,2.24,0.06,0.83,0.88,8.76,2,311.6,84,13.17
2022-06-20 00:20:00,-0.19,-0.01,2.25,0.05,0.91,0.96,8.64,3.65,294.7,84,13.02
2022-06-20 00:25:00,-0.12,0.04,2.27,0.06,1.1,1.17,12.75,3.98,272,83,13.11
2022-06-20 00:30:00,0.01,0,2.23,0.09,1.12,1.2,13.97,2.67,280.9,82,13.24
2022-06-20 00:35:00,0.01,-0.23,2.22,0.12,1.31,1.43,11.61,1.83,326,83,13.17
2022-06-20 00:40:00,-0.23,-0.01,2.26,0.13,0.9,1.02,13.99,1.78,44.32,85,12.7
2022-06-20 00:45:00,-0.25,0.39,2.31,0.11,0.52,0.63,14.4,1.64,66.55,87,12.22
2022-06-20 00:50:00,-0.21,0.24,2.34,0.09,0.41,0.51,10.78,1.36,107.6,88,11.99
2022-06-20 00:55:00,-0.3,0.14,2.3,0.1,0.38,0.48,8.92,0.83,108.5,89,11.78
2022-06-20 01:00:00,-0.15,-0.1,2.26,0.04,0.5,0.55,8.85,0.06,213.7,89,11.6
2022-06-20 01:05:00,-0.12,-0.11,2.25,0.06,0.66,0.71,9.19,0,0,91,11.6
2022-06-20 01:10:00,-0.18,-0.09,2.24,0.07,0.67,0.73,9.46,0,0,92,11.6
2022-06-20 01:15:00,-0.29,-0.15,2.25,0.09,0.56,0.65,9.19,0.17,283.5,92,11.6
2022-06-20 01:20:00,-0.21,0.08,2.23,0.06,0.62,0.67,8.81,1.94,271.5,92,11.64
2022-06-20 01:25:00,-0.17,-0.02,2.21,0.06,0.66,0.71,8.68,1.95,242,91,11.77
2022-06-20 01:30:00,-0.19,-0.11,2.21,0.06,0.67,0.73,8.6,0.32,256.7,91,11.8
2022-06-20 01:35:00,-0.19,0.03,2.25,0.09,0.59,0.68,8.25,0.45,104.7,91,11.71
2022-06-20 01:40:00,-0.22,-0.17,2.24,0.07,0.65,0.72,8.08,0.88,244.4,92,11.6
2022-06-20 01:45:00,-0.16,-0.13,2.21,0.08,0.74,0.82,8.47,2.86,244.9,92,11.55
2022-06-20 01:50:00,-0.26,-0.27,2.23,0.04,0.94,0.97,8.98,2.81,254.8,91,11.65
2022-06-20 01:55:00,-0.25,-0.23,2.22,0.09,1.16,1.24,9.68,1.38,314.4,91,11.6
2022-06-20 02:00:00,-0.29,-0.15,2.22,0.12,1.34,1.46,10.47,0.56,7.86,92,11.5
2022-06-20 02:05:00,-0.13,-0.16,2.25,Z/S,Z/S,Z/S,10.7,0.45,274,93,11.29
2022-06-20 02:10:00,-0.27,-0.01,2.27,Z/S,Z/S,Z/S,10.13,0.93,277.2,93,11.18
2022-06-20 02:15:00,-0.41,-0.01,2.23,Z/S,Z/S,Z/S,9.3,0,0,94,11.03
2022-06-20 02:20:00,-0.41,0.04,2.26,Z/S,Z/S,Z/S,8.8,0,0,94,10.83
2022-06-20 02:25:00,-0.29,-0.27,2.25,Z/S,Z/S,Z/S,8.91,0,0,95,10.66
2022-06-20 02:30:00,-0.27,-0.06,2.26,Z/S,Z/S,Z/S,8.81,3.03,274.3,95,10.59
2022-06-20 02:35:00,-0.32,-0.06,2.27,Z/S,Z/S,Z/S,8.56,1.35,325.3,96,10.47
2022-06-20 02:40:00,-0.2,0,2.27,Z/S,Z/S,Z/S,8.36,3.23,266.6,96,10.36
2022-06-20 02:45:00,-0.34,-0.22,2.31,Z/S,Z/S,Z/S,7.83,2.9,289.6,96,10.3
2022-06-20 02:50:00,-0.42,-0.32,2.3,Z/S,Z/S,Z/S,7.39,2.19,283.4,96,10.3
2022-06-20 02:55:00,-0.23,-0.16,2.22,Z/S,Z/S,Z/S,7.46,1.82,325.9,96,10.17
2022-06-20 03:00:00,-0.31,-0.23,2.21,0.08,1.31,1.39,8.7,2.43,284.2,96,10.03
2022-06-20 03:05:00,-0.19,0.06,2.22,0.08,1.72,1.79,10.55,2.26,279,97,10.01
2022-06-20 03:10:00,-0.43,-0.04,2.21,0.07,1.4,1.47,12.28,2.41,288.8,97,9.9
2022-06-20 03:15:00,-0.32,0.17,2.19,0.07,1.81,1.88,12.36,2.63,275.2,97,9.83
2022-06-20 03:20:00,-0.18,-0.08,2.23,0.06,2.33,2.39,10.46,3.97,274.4,97,9.93
2022-06-20 03:25:00,-0.16,-0.21,2.26,0.09,3.17,3.27,8.64,4.19,289.6,98,10.53
2022-06-20 03:30:00,-0.19,-0.14,2.23,0.11,3.49,3.6,8.83,3.39,325.1,98,10.83
2022-06-20 03:35:00,-0.22,0.11,2.25,0.09,3.89,3.98,9.34,2.97,354.4,98,11.02
2022-06-20 03:40:00,-0.24,0.08,2.29,0.12,3.98,4.09,9.58,3.22,303.4,98,11.1
2022-06-20 03:45:00,-0.16,-0.03,2.25,0.12,3.98,4.1,9.83,3.39,309.1,98,11.19
2022-06-20 03:50:00,-0.29,-0.03,2.26,0.13,3.94,4.07,10.16,3.14,315.7,99,11.26
2022-06-20 03:55:00,-0.26,0.12,2.28,0.16,3.79,3.95,10.43,3.17,357.3,99,11.35
2022-06-20 04:00:00,-0.21,0.25,Z/S,0.15,3.8,3.95,10.52,3.95,289.6,99,11.3
2022-06-20 04:05:00,Z/S,-0.08,Z/S,0.18,3.74,3.92,10.6,3.88,299.5,99,11.3
2022-06-20 04:10:00,Z/S,-0.04,Z/S,0.2,3.67,3.88,11.08,3.72,293.1,99,11.3
2022-06-20 04:15:00,Z/S,0,Z/S,0.19,3.6,3.79,11.38,4.02,261.7,99,11.32
2022-06-20 04:20:00,Z/S,0.2,Z/S,0.2,3.57,3.77,11.37,4.73,287.6,99,11.4
2022-06-20 04:25:00,Z/S,0.2,Z/S,0.25,3.43,3.69,11.18,3.9,294.6,99,11.41
2022-06-20 04:30:00,Z/S,-0.08,Z/S,0.25,3.36,3.61,10.89,4.61,292.7,99,11.5
2022-06-20 04:35:00,Z/S,-0.15,Z/S,0.26,3.25,3.51,10.68,3.78,284.3,98,11.5
2022-06-20 04:40:00,Z/S,0.05,Z/S,0.27,3.13,3.4,10.82,4.07,293.9,98,11.51
2022-06-20 04:45:00,Z/S,0.09,Z/S,0.33,3.01,3.34,11.5,3.83,335.7,98,11.6
2022-06-20 04:50:00,Z/S,-0.14,Z/S,0.31,2.93,3.24,11.55,4.51,284.1,98,11.6
2022-06-20 04:55:00,Z/S,0.08,Z/S,0.34,2.85,3.19,11.07,3.9,309.3,98,11.69
2022-06-20 05:00:00,Z/S,Z/S,Z/S,0.34,2.68,3.02,10.45,5.11,291.2,98,11.7
2022-06-20 05:05:00,-0.53,Z/S,2.25,0.38,2.66,3.05,10.13,4.76,320.6,98,11.73
2022-06-20 05:10:00,-0.3,Z/S,2.28,0.45,2.68,3.12,10.39,6.44,303.4,97,11.74
2022-06-20 05:15:00,-0.37,Z/S,2.29,0.49,2.66,3.15,10.84,4.7,315.1,98,11.8
2022-06-20 05:20:00,-0.53,Z/S,2.28,0.59,2.65,3.24,10.64,6.14,306.5,97,11.8
2022-06-20 05:25:00,-0.32,Z/S,2.29,0.72,2.84,3.56,9.89,5,314.5,97,11.8
2022-06-20 05:30:00,-0.33,Z/S,2.31,0.78,2.99,3.76,10.51,4.33,285.2,97,11.92
2022-06-20 05:35:00,-0.34,Z/S,2.31,0.83,3.06,3.88,11,4.46,281.2,97,11.99
2022-06-20 05:40:00,-0.33,Z/S,2.3,1.07,3.03,4.1,10.24,5.28,310.3,97,12.1
2022-06-20 05:45:00,-0.26,Z/S,2.3,1.14,3.1,4.23,9.48,4.09,318.6,97,12.1
2022-06-20 05:50:00,-0.17,-0.02,2.33,1.11,3,4.12,9.4,4.2,327.3,96,12.1
2022-06-20 05:55:00,-0.29,Z/S,2.29,1.18,2.86,4.05,9.2,4.48,309.6,96,12.17
2022-06-20 06:00:00,-0.15,0.05,2.27,1.28,2.85,4.13,8.8,4.1,293.1,95,12.33
2022-06-20 06:05:00,-0.18,0.1,2.25,1.23,2.84,4.07,8.69,6.23,309.8,94,12.56
2022-06-20 06:10:00,-0.24,0.13,2.24,1.2,2.93,4.13,8.39,4.48,288.8,93,12.71
2022-06-20 06:15:00,-0.31,0.16,2.25,1.17,2.78,3.94,8.11,4.28,320.7,92,12.92
2022-06-20 06:20:00,-0.34,-0.07,2.23,1.08,2.97,4.05,8.39,4.51,310.5,91,13
2022-06-20 06:25:00,-0.22,0.17,2.31,0.98,3.03,4.01,8.45,4.64,329.8,91,13.07
2022-06-20 06:30:00,-0.37,-0.14,2.27,0.94,2.9,3.84,7.93,4.62,317.1,90,13.1
2022-06-20 06:35:00,-0.31,-0.1,2.23,1,3.08,4.07,7.59,4.27,5.09,90,13.17
2022-06-20 06:40:00,0.02,-0.07,2.21,1.16,3.14,4.29,7.21,5.84,330.7,89,13.28
2022-06-20 06:45:00,-0.06,-0.04,2.26,1.09,3.06,4.15,6.66,4.96,331.6,88,13.33
2022-06-20 06:50:00,-0.11,-0.08,2.27,1.16,3.12,4.28,6.44,4.29,355,87,13.49
2022-06-20 06:55:00,-0.18,0.03,2.27,1.21,3.08,4.3,7.19,3.63,340.1,87,13.65
2022-06-20 07:00:00,-0.05,0.04,2.27,1.18,3.08,4.25,7.86,5.37,332.6,86,13.6
2022-06-20 07:05:00,-0.08,0.02,2.22,0.93,2.58,3.52,7.29,5.34,335.5,85,13.55
2022-06-20 07:10:00,-0.41,0.07,2.2,0.95,2.55,3.5,6.92,3.24,338,85,13.76
2022-06-20 07:15:00,0.12,-0.15,2.24,1.1,2.86,3.96,6.87,5.73,342.2,84,13.8
2022-06-20 07:20:00,0.08,0.05,2.26,1.01,2.58,3.59,6.7,5.42,331,84,13.82
2022-06-20 07:25:00,0.04,0.21,2.21,0.9,2.33,3.23,5.89,6.98,348.1,84,13.82
2022-06-20 07:30:00,-0.01,-0.12,2.22,0.75,2.21,2.96,5.25,6.48,309.7,83,13.7
2022-06-20 07:35:00,0.16,-0.17,2.19,0.76,2.12,2.88,6.81,4.72,339.2,84,13.72
2022-06-20 07:40:00,0.16,0.01,2.19,0.82,2.23,3.05,8.05,6.5,341.4,83,13.83
2022-06-20 07:45:00,0.2,0.03,2.18,0.74,2.24,2.98,7.21,4.77,338.9,83,13.74
2022-06-20 07:50:00,0.14,-0.09,2.2,0.8,2.23,3.04,6.01,5.35,348.7,83,13.8
2022-06-20 07:55:00,0.17,-0.17,2.2,0.98,2.24,3.21,6.99,5.44,335.5,83,13.91
2022-06-20 08:00:00,0.1,-0.12,2.24,0.99,2.25,3.24,7.63,5.4,323.5,82,14.06
2022-06-20 08:05:00,0.05,0.05,2.21,0.92,2.27,3.18,7.09,4.78,345.5,81,14.27
2022-06-20 08:10:00,0.11,0.17,2.21,0.91,2.28,3.19,6.12,5.72,290.9,81,14.21
2022-06-20 08:15:00,0.09,0.21,2.23,0.8,2.16,2.96,5.94,3.68,0.23,82,14.14
2022-06-20 08:20:00,0.2,0.05,2.21,0.79,2.18,2.97,6.26,4.6,18.38,81,14.36
2022-06-20 08:25:00,0.28,0.03,2.2,0.96,2.48,3.45,6.76,5.67,9.52,80,14.37
2022-06-20 08:30:00,0.41,-0.03,2.23,0.95,2.92,3.87,6.97,4.71,360,80,14.41
2022-06-20 08:35:00,0.33,-0.32,2.21,0.82,3.09,3.91,6.56,4.9,358.9,81,14.31
2022-06-20 08:40:00,0.17,0.04,2.21,0.57,2.17,2.74,6.23,3.8,355.6,81,14.31
2022-06-20 08:45:00,-0.08,-0.05,2.21,0.3,1.27,1.57,8.47,4.69,331,82,14.2
2022-06-20 08:50:00,-0.08,-0.21,2.22,0.2,1.05,1.24,9.2,5.49,1.1,83,13.97
2022-06-20 08:55:00,-0.13,0.04,2.21,0.23,1.55,1.79,7.63,5.11,324.9,84,13.78
2022-06-20 09:00:00,-0.15,0.1,2.26,0.36,2.61,2.98,7.48,5.77,340.9,86,13.51
2022-06-20 09:05:00,-0.12,-0.06,2.25,0.48,2.98,3.46,8.04,5.08,329.1,86,13.33
2022-06-20 09:10:00,0.01,-0.21,2.26,0.49,2.8,3.29,7.34,7.14,304.4,86,13.18
2022-06-20 09:15:00,-0.15,0.11,2.23,0.57,2.53,3.1,7.1,5.46,309.2,86,13.18
2022-06-20 09:20:00,-0.15,-0.11,2.19,0.66,2.57,3.23,8.08,5.29,321.8,85,13.27
2022-06-20 09:25:00,-0.07,0.1,2.24,0.91,2.5,3.41,7.62,7.38,347.5,85,13.46
2022-06-20 09:30:00,-0.27,-0.01,2.25,0.9,2.63,3.52,5.98,5.1,320.2,84,13.7
2022-06-20 09:35:00,-0.29,-0.14,2.25,0.96,2.79,3.75,6.01,5.88,339.1,83,13.85
2022-06-20 09:40:00,-0.17,-0.1,2.25,1.04,2.83,3.87,6.14,5.34,345.9,82,13.89
2022-06-20 09:45:00,-0.06,0,2.24,1,2.85,3.85,7.61,4.78,295.5,81,13.93
2022-06-20 09:50:00,-0.13,-0.11,2.26,1.01,2.74,3.75,9.85,4.01,298,82,13.99
2022-06-20 09:55:00,-0.04,-0.07,2.25,1.12,2.74,3.86,10.75,5.53,336.8,80,14.23
2022-06-20 10:00:00,-0.2,0.26,2.26,1.11,2.76,3.88,9.68,7.42,335.7,79,14.28
2022-06-20 10:05:00,-0.33,0.12,2.26,0.91,2.79,3.69,7.77,6.19,357.3,78,14.35
2022-06-20 10:10:00,-0.11,0.09,2.23,1,2.41,3.41,6.21,7.46,345.3,76,14.49
2022-06-20 10:15:00,-0.25,-0.01,2.19,1.31,2.17,3.48,5.51,6.38,342.1,75,14.85
2022-06-20 10:20:00,-0.15,0.17,2.27,1.36,2.18,3.54,9.09,4.9,318.4,73,15.57
2022-06-20 10:25:00,-0.22,-0.11,2.27,1.31,2.11,3.42,12.3,7.33,310.4,71,15.73
2022-06-20 10:30:00,-0.22,0.07,2.26,1.33,2.18,3.51,10.38,7.91,351.2,71,15.74
2022-06-20 10:35:00,-0.07,0.1,2.24,1.37,2.27,3.64,6.45,7.47,322.6,71,15.9
2022-06-20 10:40:00,-0.05,0,2.2,1.23,2.73,3.97,6.63,8.3,1.41,70,15.85
2022-06-20 10:45:00,-0.16,0.11,2.19,1.15,2.59,3.74,8.54,6.41,339.6,71,15.91
2022-06-20 10:50:00,-0.07,-0.06,2.2,1.3,2.51,3.81,11.24,5.74,292.2,72,15.68
2022-06-20 10:55:00,-0.11,-0.01,2.25,1.47,2.35,3.82,14.29,6.73,316.3,71,15.84
2022-06-20 11:00:00,-0.14,-0.04,2.23,1.73,2.72,4.45,16.27,7.69,283.9,71,15.99
2022-06-20 11:05:00,-0.18,-0.15,2.2,1.05,1.85,2.9,18.34,7.66,303.1,69,15.95
2022-06-20 11:10:00,-0.21,-0.19,2.25,1,1.53,2.52,15.42,8.63,335.2,69,15.87
2022-06-20 11:15:00,-0.16,0.01,2.25,1.11,1.71,2.81,9.24,11.33,281.8,69,16.25
2022-06-20 11:20:00,-0.11,-0.27,2.21,1,1.69,2.69,8.72,7.89,310,70,16.1
2022-06-20 11:25:00,-0.19,-0.3,2.21,0.92,1.65,2.57,10.21,9.27,276.6,70,16.37
2022-06-20 11:30:00,-0.08,-0.26,2.24,0.94,2,2.94,10.73,8.77,305.7,71,15.96
2022-06-20 11:35:00,-0.09,-0.11,2.21,0.45,1.09,1.54,10.23,8.16,350,69,15.7
2022-06-20 11:40:00,-0.23,-0.16,2.23,0.42,0.99,1.41,8.46,8.37,24.47,69,16.08
2022-06-20 11:45:00,-0.12,-0.24,2.17,0.46,1.06,1.51,7.53,8.13,295.3,68,16.35
2022-06-20 11:50:00,-0.11,-0.1,2.21,0.55,1.04,1.59,10.59,6.78,4.54,69,16.42
2022-06-20 11:55:00,-0.21,-0.17,2.26,0.49,1.04,1.53,14.03,5.29,14.04,66,16.89
2022-06-20 12:00:00,-0.22,-0.19,2.22,0.41,0.99,1.4,12.17,4.73,335.4,66,17.35
2022-06-20 12:05:00,-0.26,-0.13,2.21,0.31,1.03,1.34,7.69,9.72,348.1,66,16.87
2022-06-20 12:10:00,-0.1,-0.23,2.26,0.4,1.18,1.58,8.64,5.21,357.9,68,16.34
2022-06-20 12:15:00,0.09,-0.19,2.21,0.71,1.47,2.18,10.07,6.2,18.65,67,16.86
2022-06-20 12:20:00,-0.01,-0.05,2.23,0.92,1.63,2.55,9.91,8.08,337.3,65,17.22
2022-06-20 12:25:00,0.12,-0.03,2.28,1.02,1.87,2.89,9.33,8.83,0.04,63,17.41
2022-06-20 12:30:00,-0.06,0.01,2.24,1.14,2.15,3.3,11.53,8.03,317.2,64,17.23
2022-06-20 12:35:00,0.12,0.02,2.26,1.05,2.45,3.49,13.36,5.94,34.76,63,17.36
2022-06-20 12:40:00,0.24,0.17,2.28,1.12,2.41,3.52,13.13,5.23,7.12,63,17.85
2022-06-20 12:45:00,0.16,0.08,2.28,0.97,2.36,3.33,12.87,7.71,276.2,61,17.75
2022-06-20 12:50:00,0.25,-0.12,2.27,0.93,2.28,3.21,11.99,9.73,277.8,61,17.16
2022-06-20 12:55:00,0.14,0.12,2.28,1.25,2.37,3.62,11.71,6.18,301.5,64,17.38
2022-06-20 13:00:00,0.1,-0.14,2.27,1.18,2.2,3.38,13.13,7.89,333.5,61,18.43
2022-06-20 13:05:00,0.35,-0.03,2.3,1.12,2.4,3.52,12.07,6.93,326.2,60,18.38
2022-06-20 13:10:00,0.81,-0.08,2.32,1.12,2.44,3.56,9.79,5.79,296.1,61,18.29
2022-06-20 13:15:00,0.53,-0.01,2.26,0.88,2.21,3.09,8.87,8.09,341.1,61,18.05
2022-06-20 13:20:00,0.26,0.08,2.29,0.68,1.94,2.61,8.81,8.55,344.3,62,17.9
2022-06-20 13:25:00,-0.09,-0.04,2.21,0.48,1.54,2.02,8.7,9.32,347.3,63,17.38
2022-06-20 13:30:00,-0.01,-0.1,2.22,0.42,1.16,1.59,7.57,9.11,338.1,63,17.47
2022-06-20 13:35:00,-0.24,-0.26,2.2,0.41,1.14,1.54,8.82,8.68,294.1,64,17.33
2022-06-20 13:40:00,-0.21,-0.04,2.22,0.28,0.94,1.22,9.33,8.28,352.9,63,17.51
2022-06-20 13:45:00,-0.23,0.03,2.24,0.36,0.99,1.35,7.61,10.35,352.7,63,17.55
2022-06-20 13:50:00,-0.24,-0.06,2.17,0.36,1.05,1.41,7.3,8.2,342.2,64,17.35
2022-06-20 13:55:00,-0.13,-0.23,2.19,0.36,1.02,1.39,9.42,7.72,280.6,64,17.39
2022-06-20 14:00:00,-0.13,-0.05,2.21,0.29,1.09,1.37,13.29,7.99,333.8,64,17.27
2022-06-20 14:05:00,-0.29,-0.17,2.19,0.31,0.97,1.28,13.93,8.17,343,63,17.21
2022-06-20 14:10:00,-0.25,0.01,2.16,0.41,1.25,1.66,12.36,5.43,344.7,64,17.12
2022-06-20 14:15:00,-0.29,-0.14,2.18,0.32,1.03,1.35,13.44,8.48,322,63,17.58
2022-06-20 14:20:00,-0.04,-0.03,2.24,0.36,1.06,1.42,13.42,7.81,321.1,62,17.87
2022-06-20 14:25:00,-0.18,-0.11,2.29,0.38,0.98,1.36,10.83,9.07,351.1,61,18.24
2022-06-20 14:30:00,-0.17,-0.19,2.24,0.25,1.09,1.34,12.75,8.16,343.1,62,17.83
2022-06-20 14:35:00,-0.27,0,2.22,0.29,1.19,1.48,11.29,9.93,347.2,66,17.03
2022-06-20 14:40:00,-0.28,-0.17,2.23,0.27,1.17,1.44,8.37,6.38,308,68,16.58
2022-06-20 14:45:00,-0.18,-0.16,2.22,0.32,1.03,1.35,8.22,7.03,292.1,67,16.73
2022-06-20 14:50:00,-0.29,-0.07,2.22,0.36,0.95,1.31,8.73,8.06,313.7,63,18
2022-06-20 14:55:00,-0.37,0.04,2.2,0.28,1.13,1.4,9.58,10.84,344.3,62,18.14
2022-06-20 15:00:00,-0.29,0.23,2.22,0.29,1.23,1.51,9.74,8.81,339.2,65,17.29
2022-06-20 15:05:00,-0.32,-0.06,2.22,0.25,1.22,1.48,9.27,6.95,321.3,67,16.79
2022-06-20 15:10:00,-0.31,-0.28,2.22,0.26,1.1,1.36,8.26,7.86,339.8,67,16.58
2022-06-20 15:15:00,-0.21,0.19,2.23,0.29,1.01,1.3,8.16,7.96,346.1,66,16.88
2022-06-20 15:20:00,-0.28,-0.14,2.29,0.29,0.98,1.27,7.65,9.38,356.1,64,17.39
2022-06-20 15:25:00,-0.2,0.04,2.22,0.25,1.01,1.26,6.76,9.11,353.7,63,17.14
2022-06-20 15:30:00,-0.18,-0.13,2.21,0.23,0.98,1.2,6.36,6.73,354,65,16.85
2022-06-20 15:35:00,-0.28,0.01,2.24,0.2,0.98,1.18,6.55,5.53,352.3,65,16.87
2022-06-20 15:40:00,-0.21,0.05,2.16,0.2,1,1.2,6.6,5.38,323.6,66,17.08
2022-06-20 15:45:00,-0.17,-0.11,2.13,0.23,1.2,1.42,8.9,8.41,356.3,67,16.91
2022-06-20 15:50:00,-0.04,-0.16,2.22,0.23,1.15,1.38,9.97,6.5,345.5,67,16.62
2022-06-20 15:55:00,-0.21,-0.14,2.24,0.27,1.16,1.43,10.38,8.69,319.6,68,16.52
2022-06-20 16:00:00,-0.23,-0.08,2.21,0.29,1.18,1.47,16.17,6.68,311.9,69,16.39
2022-06-20 16:05:00,-0.13,0.14,2.25,0.26,1.12,1.38,18.22,6.81,329.7,69,16.38
2022-06-20 16:10:00,-0.16,-0.02,2.24,0.22,1.05,1.26,12.49,8.43,336.6,68,16.41
2022-06-20 16:15:00,-0.16,0.08,2.24,0.27,1.08,1.35,8.94,8.59,334.7,70,16.21
2022-06-20 16:20:00,-0.21,0.2,2.2,0.26,0.94,1.2,9.57,6.87,323.7,70,16.17
2022-06-20 16:25:00,-0.05,0.15,2.22,0.31,1.13,1.44,15.51,5.43,314.4,70,16.37
2022-06-20 16:30:00,-0.17,-0.03,2.25,0.25,0.95,1.2,17.41,5.26,344.8,70,16.46
2022-06-20 16:35:00,-0.15,0.18,2.21,0.26,1.01,1.27,12.31,6.92,316.4,70,16.4
2022-06-20 16:40:00,-0.22,-0.02,2.23,0.26,1.03,1.29,9.75,6.67,314.1,71,16.26
2022-06-20 16:45:00,-0.27,-0.1,2.24,0.35,0.97,1.31,16.38,6.19,299.4,70,16.58
2022-06-20 16:50:00,-0.21,-0.05,2.22,0.34,0.84,1.17,19.01,6.37,328.4,66,17.84
2022-06-20 16:55:00,-0.26,0.08,2.21,0.34,0.87,1.21,17.09,8.07,347.5,63,18.75
2022-06-20 17:00:00,-0.04,0.03,2.2,0.63,1.06,1.68,11.65,10.62,329.4,64,18.34
2022-06-20 17:05:00,0.04,0.17,2.21,0.76,1.21,1.97,8.57,9.58,346.9,66,18.05
2022-06-20 17:10:00,-0.2,0,2.21,0.59,0.99,1.58,7.73,7.71,348.6,65,18.45
2022-06-20 17:15:00,-0.1,-0.13,2.19,0.3,0.56,0.86,7.49,5.95,41.01,62,18.93
2022-06-20 17:20:00,-0.15,-0.04,2.21,0.12,0.25,0.37,7.54,7.71,32.45,61,18.32
2022-06-20 17:25:00,-0.14,0.01,2.24,0.1,0.15,0.25,7.92,7.11,6.53,63,18.02
2022-06-20 17:30:00,-0.2,0.04,2.19,0.14,0.14,0.28,12.12,7.5,26.13,64,17.68
2022-06-20 17:35:00,-0.2,-0.03,2.19,0.06,0.13,0.19,12.95,6.18,22.12,67,16.85
